date,lat,lon,grid_id,aqi_score,aqi_category,aqi_color
2025-10-05,35.54769230769231,45.26897435897436,98.0,11.28185048246225,Excellent,green
2025-10-05,35.555897435897435,45.26897435897436,99.0,17.184038576391764,Excellent,green
2025-10-05,35.56410256410256,45.26897435897436,100.0,20.57405429380865,Good,lightgreen
2025-10-05,35.57230769230769,45.26897435897436,101.0,18.417468092444718,Excellent,green
2025-10-05,35.58051282051282,45.26897435897436,102.0,17.888262457689756,Excellent,green
2025-10-05,35.58871794871795,45.26897435897436,103.0,15.05476758409328,Excellent,green
2025-10-05,35.596923076923076,45.26897435897436,104.0,15.585182223022137,Excellent,green
2025-10-05,35.6051282051282,45.26897435897436,105.0,19.812216406567458,Excellent,green
2025-10-05,35.61333333333333,45.26897435897436,106.0,15.331084657960135,Excellent,green
2025-10-05,35.621538461538464,45.26897435897436,107.0,18.11361632612026,Excellent,green
2025-10-05,35.62974358974359,45.26897435897436,108.0,17.000958422566036,Excellent,green
2025-10-05,35.63794871794872,45.26897435897436,109.0,11.65898767973585,Excellent,green
2025-10-05,35.646153846153844,45.26897435897436,110.0,13.504115661655625,Excellent,green
2025-10-05,35.65435897435897,45.26897435897436,111.0,14.057148032245486,Excellent,green
2025-10-05,35.662564102564104,45.26897435897436,112.0,13.138401657919578,Excellent,green
2025-10-05,35.67076923076923,45.26897435897436,113.0,13.581690633114984,Excellent,green
2025-10-05,35.67897435897436,45.26897435897436,114.0,15.281788367690481,Excellent,green
2025-10-05,35.687179487179485,45.26897435897436,115.0,14.735936904056867,Excellent,green
2025-10-05,35.69538461538461,45.26897435897436,116.0,14.553725337910066,Excellent,green
2025-10-05,35.703589743589745,45.26897435897436,117.0,11.207401798553974,Excellent,green
2025-10-05,35.71179487179487,45.26897435897436,118.0,16.292383341979402,Excellent,green
2025-10-05,35.72,45.26897435897436,119.0,14.940435023388547,Excellent,green
2025-10-05,35.4,45.278461538461535,120.0,18.961964191878593,Excellent,green
2025-10-05,35.408205128205125,45.278461538461535,121.0,18.1930124191402,Excellent,green
2025-10-05,35.41641025641025,45.278461538461535,122.0,6.284751125976057,Excellent,green
2025-10-05,35.424615384615386,45.278461538461535,123.0,18.173743047704647,Excellent,green
2025-10-05,35.43282051282051,45.278461538461535,124.0,15.420489742946035,Excellent,green
2025-10-05,35.44102564102564,45.278461538461535,125.0,19.013874474372336,Excellent,green
2025-10-05,35.449230769230766,45.278461538461535,126.0,10.690433740959548,Excellent,green
2025-10-05,35.45743589743589,45.278461538461535,127.0,14.951420415490912,Excellent,green
2025-10-05,35.46564102564103,45.278461538461535,128.0,14.317885211427845,Excellent,green
2025-10-05,35.473846153846154,45.278461538461535,129.0,17.804250570895583,Excellent,green
2025-10-05,35.48205128205128,45.278461538461535,130.0,15.088538582922219,Excellent,green
2025-10-05,35.49025641025641,45.278461538461535,131.0,14.390443435208661,Excellent,green
2025-10-05,35.498461538461534,45.278461538461535,132.0,14.834432310578196,Excellent,green
2025-10-05,35.50666666666667,45.278461538461535,133.0,17.35566457716254,Excellent,green
2025-10-05,35.514871794871794,45.278461538461535,134.0,19.540797012051357,Excellent,green
2025-10-05,35.52307692307692,45.278461538461535,135.0,19.49333032801062,Excellent,green
2025-10-05,35.53128205128205,45.278461538461535,136.0,16.836674955622236,Excellent,green
2025-10-05,35.539487179487175,45.278461538461535,137.0,19.808258362977256,Excellent,green
2025-10-05,35.54769230769231,45.278461538461535,138.0,16.37061453041169,Excellent,green
2025-10-05,35.555897435897435,45.278461538461535,139.0,20.720695604196028,Good,lightgreen
2025-10-05,35.56410256410256,45.278461538461535,140.0,21.468860274834807,Good,lightgreen
2025-10-05,35.57230769230769,45.278461538461535,141.0,20.58720735293797,Good,lightgreen
2025-10-05,35.58051282051282,45.278461538461535,142.0,14.83779355475261,Excellent,green
2025-10-05,35.58871794871795,45.278461538461535,143.0,18.09684358392041,Excellent,green
2025-10-05,35.596923076923076,45.278461538461535,144.0,17.897082275907565,Excellent,green
2025-10-05,35.6051282051282,45.278461538461535,145.0,15.713343501862761,Excellent,green
2025-10-05,35.61333333333333,45.278461538461535,146.0,21.08440528378856,Good,lightgreen
2025-10-05,35.621538461538464,45.278461538461535,147.0,11.900891163178944,Excellent,green
2025-10-05,35.62974358974359,45.278461538461535,148.0,17.603145958543912,Excellent,green
2025-10-05,35.63794871794872,45.278461538461535,149.0,17.050667308969796,Excellent,green
2025-10-05,35.646153846153844,45.278461538461535,150.0,17.750466719790936,Excellent,green
2025-10-05,35.65435897435897,45.278461538461535,151.0,15.927721355493478,Excellent,green
2025-10-05,35.662564102564104,45.278461538461535,152.0,16.68658726824567,Excellent,green
2025-10-05,35.67076923076923,45.278461538461535,153.0,14.322162888593688,Excellent,green
2025-10-05,35.67897435897436,45.278461538461535,154.0,16.261717921687023,Excellent,green
2025-10-05,35.687179487179485,45.278461538461535,155.0,13.792308835560634,Excellent,green
2025-10-05,35.69538461538461,45.278461538461535,156.0,17.535637255168993,Excellent,green
2025-10-05,35.703589743589745,45.278461538461535,157.0,12.778921813994483,Excellent,green
2025-10-05,35.71179487179487,45.278461538461535,158.0,15.176871645164551,Excellent,green
2025-10-05,35.72,45.278461538461535,159.0,12.88842049393642,Excellent,green
2025-10-05,35.4,45.287948717948716,160.0,12.983900843827904,Excellent,green
2025-10-05,35.408205128205125,45.287948717948716,161.0,13.428791792417751,Excellent,green
2025-10-05,35.41641025641025,45.287948717948716,162.0,17.42636927177838,Excellent,green
2025-10-05,35.424615384615386,45.287948717948716,163.0,16.447698528891703,Excellent,green
2025-10-05,35.43282051282051,45.287948717948716,164.0,15.535874456774998,Excellent,green
2025-10-05,35.44102564102564,45.287948717948716,165.0,13.048379194915764,Excellent,green
2025-10-05,35.449230769230766,45.287948717948716,166.0,17.373770397048798,Excellent,green
2025-10-05,35.45743589743589,45.287948717948716,167.0,12.051111242019042,Excellent,green
2025-10-05,35.46564102564103,45.287948717948716,168.0,15.1750424843686,Excellent,green
2025-10-05,35.473846153846154,45.287948717948716,169.0,13.330097452865699,Excellent,green
2025-10-05,35.48205128205128,45.287948717948716,170.0,15.472619178769117,Excellent,green
2025-10-05,35.49025641025641,45.287948717948716,171.0,19.999744412496185,Excellent,green
2025-10-05,35.498461538461534,45.287948717948716,172.0,18.679831607665214,Excellent,green
2025-10-05,35.50666666666667,45.287948717948716,173.0,14.34852126341649,Excellent,green
2025-10-05,35.514871794871794,45.287948717948716,174.0,16.64851999782281,Excellent,green
2025-10-05,35.52307692307692,45.287948717948716,175.0,17.10292911848052,Excellent,green
2025-10-05,35.53128205128205,45.287948717948716,176.0,19.35414338366862,Excellent,green
2025-10-05,35.539487179487175,45.287948717948716,177.0,17.971148220401957,Excellent,green
2025-10-05,35.54769230769231,45.287948717948716,178.0,22.857480814593554,Good,lightgreen
2025-10-05,35.555897435897435,45.287948717948716,179.0,17.20346661556288,Excellent,green
2025-10-05,35.56410256410256,45.287948717948716,180.0,16.100830475357025,Excellent,green
2025-10-05,35.57230769230769,45.287948717948716,181.0,16.294786474000034,Excellent,green
2025-10-05,35.58051282051282,45.287948717948716,182.0,16.33242140394707,Excellent,green
2025-10-05,35.58871794871795,45.287948717948716,183.0,17.33237374188975,Excellent,green
2025-10-05,35.596923076923076,45.287948717948716,184.0,20.913726944880207,Good,lightgreen
2025-10-05,35.6051282051282,45.287948717948716,185.0,12.215250046840197,Excellent,green
2025-10-05,35.61333333333333,45.287948717948716,186.0,19.666702515245248,Excellent,green
2025-10-05,35.621538461538464,45.287948717948716,187.0,22.334372866099166,Good,lightgreen
2025-10-05,35.62974358974359,45.287948717948716,188.0,21.598197511223805,Good,lightgreen
2025-10-05,35.63794871794872,45.287948717948716,189.0,16.0082263391348,Excellent,green
2025-10-05,35.646153846153844,45.287948717948716,190.0,16.661267845556857,Excellent,green
2025-10-05,35.65435897435897,45.287948717948716,191.0,20.554460896152136,Good,lightgreen
2025-10-05,35.662564102564104,45.287948717948716,192.0,12.466217547262165,Excellent,green
2025-10-05,35.67076923076923,45.287948717948716,193.0,15.214429405762878,Excellent,green
2025-10-05,35.67897435897436,45.287948717948716,194.0,17.8766373463026,Excellent,green
2025-10-05,35.687179487179485,45.287948717948716,195.0,16.33759712535692,Excellent,green
2025-10-05,35.69538461538461,45.287948717948716,196.0,10.628730832382018,Excellent,green
2025-10-05,35.703589743589745,45.287948717948716,197.0,19.21911603111296,Excellent,green
2025-10-05,35.71179487179487,45.287948717948716,198.0,10.084039334161446,Excellent,green
2025-10-05,35.72,45.287948717948716,199.0,21.941161484427674,Good,lightgreen
2025-10-05,35.4,45.297435897435896,200.0,15.398790836265874,Excellent,green
2025-10-05,35.408205128205125,45.297435897435896,201.0,18.234052799156352,Excellent,green
2025-10-05,35.41641025641025,45.297435897435896,202.0,16.69179650226112,Excellent,green
2025-10-05,35.424615384615386,45.297435897435896,203.0,15.911403881036218,Excellent,green
2025-10-05,35.43282051282051,45.297435897435896,204.0,16.26659592637018,Excellent,green
2025-10-05,35.44102564102564,45.297435897435896,205.0,13.875587424647579,Excellent,green
2025-10-05,35.449230769230766,45.297435897435896,206.0,14.34183990867706,Excellent,green
2025-10-05,35.45743589743589,45.297435897435896,207.0,16.188648502949157,Excellent,green
2025-10-05,35.46564102564103,45.297435897435896,208.0,15.661845846729236,Excellent,green
2025-10-05,35.473846153846154,45.297435897435896,209.0,19.23792528072569,Excellent,green
2025-10-05,35.48205128205128,45.297435897435896,210.0,15.080098619842218,Excellent,green
2025-10-05,35.49025641025641,45.297435897435896,211.0,19.60743380783772,Excellent,green
2025-10-05,35.498461538461534,45.297435897435896,212.0,19.24189848447493,Excellent,green
2025-10-05,35.50666666666667,45.297435897435896,213.0,15.52748762960814,Excellent,green
2025-10-05,35.514871794871794,45.297435897435896,214.0,19.960094284794437,Excellent,green
2025-10-05,35.52307692307692,45.297435897435896,215.0,17.06408447887661,Excellent,green
2025-10-05,35.53128205128205,45.297435897435896,216.0,19.32883899669992,Excellent,green
2025-10-05,35.539487179487175,45.297435897435896,217.0,21.091182924131893,Good,lightgreen
2025-10-05,35.54769230769231,45.297435897435896,218.0,15.42050841849393,Excellent,green
2025-10-05,35.555897435897435,45.297435897435896,219.0,20.183940732852758,Good,lightgreen
2025-10-05,35.56410256410256,45.297435897435896,220.0,14.11118452564175,Excellent,green
2025-10-05,35.57230769230769,45.297435897435896,221.0,18.582394296185946,Excellent,green
2025-10-05,35.58051282051282,45.297435897435896,222.0,16.343063644271876,Excellent,green
2025-10-05,35.58871794871795,45.297435897435896,223.0,16.711497486931584,Excellent,green
2025-10-05,35.596923076923076,45.297435897435896,224.0,19.174479396948076,Excellent,green
2025-10-05,35.6051282051282,45.297435897435896,225.0,20.854405942884213,Good,lightgreen
2025-10-05,35.61333333333333,45.297435897435896,226.0,18.475312625145648,Excellent,green
2025-10-05,35.621538461538464,45.297435897435896,227.0,16.13076356171259,Excellent,green
2025-10-05,35.62974358974359,45.297435897435896,228.0,16.179046675438606,Excellent,green
2025-10-05,35.63794871794872,45.297435897435896,229.0,19.96262781324122,Excellent,green
2025-10-05,35.646153846153844,45.297435897435896,230.0,17.1805034336054,Excellent,green
2025-10-05,35.65435897435897,45.297435897435896,231.0,14.816300135206538,Excellent,green
2025-10-05,35.662564102564104,45.297435897435896,232.0,16.779402974917325,Excellent,green
2025-10-05,35.67076923076923,45.297435897435896,233.0,12.354793382485761,Excellent,green
2025-10-05,35.67897435897436,45.297435897435896,234.0,13.657271588519361,Excellent,green
2025-10-05,35.687179487179485,45.297435897435896,235.0,20.728610207235285,Good,lightgreen
2025-10-05,35.69538461538461,45.297435897435896,236.0,21.315659727578574,Good,lightgreen
2025-10-05,35.703589743589745,45.297435897435896,237.0,11.786520625407622,Excellent,green
2025-10-05,35.71179487179487,45.297435897435896,238.0,15.1049207948243,Excellent,green
2025-10-05,35.72,45.297435897435896,239.0,16.38205141789601,Excellent,green
2025-10-05,35.4,45.30692307692308,240.0,17.818405479634464,Excellent,green
2025-10-05,35.408205128205125,45.30692307692308,241.0,17.439218386845965,Excellent,green
2025-10-05,35.41641025641025,45.30692307692308,242.0,12.932739945160822,Excellent,green
2025-10-05,35.424615384615386,45.30692307692308,243.0,21.623598145215635,Good,lightgreen
2025-10-05,35.43282051282051,45.30692307692308,244.0,12.389071264354385,Excellent,green
2025-10-05,35.44102564102564,45.30692307692308,245.0,14.854073376558134,Excellent,green
2025-10-05,35.449230769230766,45.30692307692308,246.0,16.891698948833053,Excellent,green
2025-10-05,35.45743589743589,45.30692307692308,247.0,20.60781482693089,Good,lightgreen
2025-10-05,35.46564102564103,45.30692307692308,248.0,21.120117013193166,Good,lightgreen
2025-10-05,35.473846153846154,45.30692307692308,249.0,17.725619236579828,Excellent,green
2025-10-05,35.48205128205128,45.30692307692308,250.0,23.57563372519607,Good,lightgreen
2025-10-05,35.49025641025641,45.30692307692308,251.0,16.310796866211057,Excellent,green
2025-10-05,35.498461538461534,45.30692307692308,252.0,21.048154881152914,Good,lightgreen
2025-10-05,35.50666666666667,45.30692307692308,253.0,23.85496333663807,Good,lightgreen
2025-10-05,35.514871794871794,45.30692307692308,254.0,18.46615900759746,Excellent,green
2025-10-05,35.52307692307692,45.30692307692308,255.0,22.504699255678485,Good,lightgreen
2025-10-05,35.53128205128205,45.30692307692308,256.0,18.405491279262996,Excellent,green
2025-10-05,35.539487179487175,45.30692307692308,257.0,26.487931335025653,Good,lightgreen
2025-10-05,35.54769230769231,45.30692307692308,258.0,25.37214317022864,Good,lightgreen
2025-10-05,35.555897435897435,45.30692307692308,259.0,21.326992416209723,Good,lightgreen
2025-10-05,35.56410256410256,45.30692307692308,260.0,16.879633343675195,Excellent,green
2025-10-05,35.57230769230769,45.30692307692308,261.0,20.5349190733087,Good,lightgreen
2025-10-05,35.58051282051282,45.30692307692308,262.0,22.064770909142283,Good,lightgreen
2025-10-05,35.58871794871795,45.30692307692308,263.0,21.824893279368553,Good,lightgreen
2025-10-05,35.596923076923076,45.30692307692308,264.0,19.282894020600935,Excellent,green
2025-10-05,35.6051282051282,45.30692307692308,265.0,19.266948732571862,Excellent,green
2025-10-05,35.61333333333333,45.30692307692308,266.0,14.088594059092715,Excellent,green
2025-10-05,35.621538461538464,45.30692307692308,267.0,16.450339635129815,Excellent,green
2025-10-05,35.62974358974359,45.30692307692308,268.0,12.286236092352592,Excellent,green
2025-10-05,35.63794871794872,45.30692307692308,269.0,17.048130670760145,Excellent,green
2025-10-05,35.646153846153844,45.30692307692308,270.0,16.38496696117884,Excellent,green
2025-10-05,35.65435897435897,45.30692307692308,271.0,14.664785231131493,Excellent,green
2025-10-05,35.662564102564104,45.30692307692308,272.0,22.506241103328854,Good,lightgreen
2025-10-05,35.67076923076923,45.30692307692308,273.0,17.61633743132486,Excellent,green
2025-10-05,35.67897435897436,45.30692307692308,274.0,16.478335605963238,Excellent,green
2025-10-05,35.687179487179485,45.30692307692308,275.0,6.370066359044278,Excellent,green
2025-10-05,35.69538461538461,45.30692307692308,276.0,14.772363745219586,Excellent,green
2025-10-05,35.703589743589745,45.30692307692308,277.0,10.827256629190705,Excellent,green
2025-10-05,35.71179487179487,45.30692307692308,278.0,14.615136420080573,Excellent,green
2025-10-05,35.72,45.30692307692308,279.0,18.36349302759966,Excellent,green
2025-10-05,35.4,45.31641025641026,280.0,16.41296616896007,Excellent,green
2025-10-05,35.408205128205125,45.31641025641026,281.0,14.526713236857157,Excellent,green
2025-10-05,35.41641025641025,45.31641025641026,282.0,17.811937774659306,Excellent,green
2025-10-05,35.424615384615386,45.31641025641026,283.0,17.78974593092675,Excellent,green
2025-10-05,35.43282051282051,45.31641025641026,284.0,11.5971340074539,Excellent,green
2025-10-05,35.44102564102564,45.31641025641026,285.0,17.82706116191128,Excellent,green
2025-10-05,35.449230769230766,45.31641025641026,286.0,13.376760173192757,Excellent,green
2025-10-05,35.45743589743589,45.31641025641026,287.0,20.87883349571917,Good,lightgreen
2025-10-05,35.46564102564103,45.31641025641026,288.0,18.763566093646876,Excellent,green
2025-10-05,35.473846153846154,45.31641025641026,289.0,19.06012944667374,Excellent,green
2025-10-05,35.48205128205128,45.31641025641026,290.0,19.620980141730897,Excellent,green
2025-10-05,35.49025641025641,45.31641025641026,291.0,20.76635712883045,Good,lightgreen
2025-10-05,35.498461538461534,45.31641025641026,292.0,21.204289868090264,Good,lightgreen
2025-10-05,35.50666666666667,45.31641025641026,293.0,21.752194183156867,Good,lightgreen
2025-10-05,35.514871794871794,45.31641025641026,294.0,24.917040409473067,Good,lightgreen
2025-10-05,35.52307692307692,45.31641025641026,295.0,22.357421957879275,Good,lightgreen
2025-10-05,35.53128205128205,45.31641025641026,296.0,21.2932267613934,Good,lightgreen
2025-10-05,35.539487179487175,45.31641025641026,297.0,20.2084917157454,Good,lightgreen
2025-10-05,35.54769230769231,45.31641025641026,298.0,21.612888739936057,Good,lightgreen
2025-10-05,35.555897435897435,45.31641025641026,299.0,22.268308634306187,Good,lightgreen
2025-10-05,35.56410256410256,45.31641025641026,300.0,22.675005001068076,Good,lightgreen
2025-10-05,35.57230769230769,45.31641025641026,301.0,23.38475716993205,Good,lightgreen
2025-10-05,35.58051282051282,45.31641025641026,302.0,23.76700365955864,Good,lightgreen
2025-10-05,35.58871794871795,45.31641025641026,303.0,21.35655057785722,Good,lightgreen
2025-10-05,35.596923076923076,45.31641025641026,304.0,19.365297339367295,Excellent,green
2025-10-05,35.6051282051282,45.31641025641026,305.0,18.509208172154317,Excellent,green
2025-10-05,35.61333333333333,45.31641025641026,306.0,16.706648323426336,Excellent,green
2025-10-05,35.621538461538464,45.31641025641026,307.0,15.65564362810959,Excellent,green
2025-10-05,35.62974358974359,45.31641025641026,308.0,20.90420377482996,Good,lightgreen
2025-10-05,35.63794871794872,45.31641025641026,309.0,17.34900421913364,Excellent,green
2025-10-05,35.646153846153844,45.31641025641026,310.0,19.900239548100693,Excellent,green
2025-10-05,35.65435897435897,45.31641025641026,311.0,19.75769272912264,Excellent,green
2025-10-05,35.662564102564104,45.31641025641026,312.0,18.72901764172052,Excellent,green
2025-10-05,35.67076923076923,45.31641025641026,313.0,15.146108557357426,Excellent,green
2025-10-05,35.67897435897436,45.31641025641026,314.0,14.422591985770683,Excellent,green
2025-10-05,35.687179487179485,45.31641025641026,315.0,16.227245944779813,Excellent,green
2025-10-05,35.69538461538461,45.31641025641026,316.0,13.576150182466172,Excellent,green
2025-10-05,35.703589743589745,45.31641025641026,317.0,17.822588637588776,Excellent,green
2025-10-05,35.71179487179487,45.31641025641026,318.0,12.87660392965104,Excellent,green
2025-10-05,35.72,45.31641025641026,319.0,11.349182385042631,Excellent,green
2025-10-05,35.4,45.32589743589744,320.0,14.737489353655631,Excellent,green
2025-10-05,35.408205128205125,45.32589743589744,321.0,14.957601338298044,Excellent,green
2025-10-05,35.41641025641025,45.32589743589744,322.0,14.347873311517342,Excellent,green
2025-10-05,35.424615384615386,45.32589743589744,323.0,13.266553584494414,Excellent,green
2025-10-05,35.43282051282051,45.32589743589744,324.0,19.231581517108335,Excellent,green
2025-10-05,35.44102564102564,45.32589743589744,325.0,20.174811280759613,Good,lightgreen
2025-10-05,35.449230769230766,45.32589743589744,326.0,19.305023236638526,Excellent,green
2025-10-05,35.45743589743589,45.32589743589744,327.0,17.496904809803397,Excellent,green
2025-10-05,35.46564102564103,45.32589743589744,328.0,16.62568727004558,Excellent,green
2025-10-05,35.473846153846154,45.32589743589744,329.0,16.72925872630316,Excellent,green
2025-10-05,35.48205128205128,45.32589743589744,330.0,19.92886758478452,Excellent,green
2025-10-05,35.49025641025641,45.32589743589744,331.0,18.61592103624799,Excellent,green
2025-10-05,35.498461538461534,45.32589743589744,332.0,26.849702476733015,Good,lightgreen
2025-10-05,35.50666666666667,45.32589743589744,333.0,24.241680850162716,Good,lightgreen
