lat,lon,raw_light_intensity,normalized_intensity,economic_activity_score,activity_level
35.4208,45.45469999999997,0.3746197645942325,0.3746197645942325,90,Very High
35.4208,45.464699999999965,0.30625017684854383,0.30625017684854383,90,Very High
35.4208,45.47469999999996,0.2578666152265359,0.2578666152265359,60,Moderate
35.4208,45.48469999999996,0.15490233690522953,0.15490233690522953,60,Moderate
35.4208,45.49469999999996,0.18804416181540143,0.18804416181540143,60,Moderate
35.4208,45.50469999999996,0.20526265194401142,0.20526265194401142,60,Moderate
35.4208,45.514699999999955,0.10740397423266863,0.10740397423266863,60,Moderate
35.4208,45.52469999999995,0.02732636636612515,0.02732636636612515,20,Very Low
35.4208,45.53469999999995,0.0,0.0,20,Very Low
35.4208,45.54469999999995,0.0,0.0,20,Very Low
35.4208,45.55469999999995,0.04109594428731274,0.04109594428731274,20,Very Low
35.4208,45.564699999999945,0.0,0.0,20,Very Low
35.4208,45.57469999999994,0.11058385848707225,0.11058385848707225,60,Moderate
35.4208,45.58469999999994,0.057649679838733495,0.057649679838733495,20,Very Low
35.4308,45.2847,0.044303996897391826,0.044303996897391826,20,Very Low
35.4308,45.2947,0.020223086779192188,0.020223086779192188,20,Very Low
35.4308,45.3047,0.12151517440527318,0.12151517440527318,60,Moderate
35.4308,45.314699999999995,0.04466837554793174,0.04466837554793174,20,Very Low
35.4308,45.32469999999999,0.0,0.0,20,Very Low
35.4308,45.33469999999999,0.30275360765032555,0.30275360765032555,90,Very High
35.4308,45.34469999999999,0.11911057874644393,0.11911057874644393,60,Moderate
35.4308,45.35469999999999,0.29276212524335965,0.29276212524335965,60,Moderate
35.4308,45.364699999999985,0.1710994202782939,0.1710994202782939,60,Moderate
35.4308,45.37469999999998,0.32047330829094167,0.32047330829094167,90,Very High
35.4308,45.38469999999998,0.29817311815151176,0.29817311815151176,60,Moderate
35.4308,45.39469999999998,0.33842678029211604,0.33842678029211604,90,Very High
35.4308,45.40469999999998,0.46982388456402113,0.46982388456402113,90,Very High
35.4308,45.414699999999975,0.6332970283200656,0.6332970283200656,90,Very High
35.4308,45.42469999999997,0.35312027192644035,0.35312027192644035,90,Very High
35.4308,45.43469999999997,0.48280774738899035,0.48280774738899035,90,Very High
35.4308,45.44469999999997,0.36120862414806765,0.36120862414806765,90,Very High
35.4308,45.45469999999997,0.18859688983220735,0.18859688983220735,60,Moderate
35.4308,45.464699999999965,0.30457895391407214,0.30457895391407214,90,Very High
35.4308,45.47469999999996,0.2906351965094811,0.2906351965094811,60,Moderate
35.4308,45.48469999999996,0.20871022039606776,0.20871022039606776,60,Moderate
35.4308,45.49469999999996,0.5108186250365512,0.5108186250365512,90,Very High
35.4308,45.50469999999996,0.24067124143009594,0.24067124143009594,60,Moderate
35.4308,45.514699999999955,0.13976862914103508,0.13976862914103508,60,Moderate
35.4308,45.52469999999995,0.16828071979984552,0.16828071979984552,60,Moderate
35.4308,45.53469999999995,0.16826863631606057,0.16826863631606057,60,Moderate
35.4308,45.54469999999995,0.17764633297377308,0.17764633297377308,60,Moderate
35.4308,45.55469999999995,0.12867759949697044,0.12867759949697044,60,Moderate
35.4308,45.564699999999945,0.1786194046943873,0.1786194046943873,60,Moderate
35.4308,45.57469999999994,0.17188430365250984,0.17188430365250984,60,Moderate
35.4308,45.58469999999994,0.006007659686598322,0.006007659686598322,20,Very Low
35.440799999999996,45.2847,0.0,0.0,20,Very Low
35.440799999999996,45.2947,0.0,0.0,20,Very Low
35.440799999999996,45.3047,0.23339644531750242,0.23339644531750242,60,Moderate
35.440799999999996,45.314699999999995,0.14250421687542683,0.14250421687542683,60,Moderate
35.440799999999996,45.32469999999999,0.11307893024126983,0.11307893024126983,60,Moderate
35.440799999999996,45.33469999999999,0.17210984652053196,0.17210984652053196,60,Moderate
35.440799999999996,45.34469999999999,0.3598752810021328,0.3598752810021328,90,Very High
35.440799999999996,45.35469999999999,0.2290028959664595,0.2290028959664595,60,Moderate
35.440799999999996,45.364699999999985,0.2640009870562344,0.2640009870562344,60,Moderate
35.440799999999996,45.37469999999998,0.319259955930567,0.319259955930567,90,Very High
35.440799999999996,45.38469999999998,0.26469419905943364,0.26469419905943364,60,Moderate
35.440799999999996,45.39469999999998,0.4936183011607541,0.4936183011607541,90,Very High
35.440799999999996,45.40469999999998,0.5070732134566137,0.5070732134566137,90,Very High
35.440799999999996,45.414699999999975,0.5363419346695072,0.5363419346695072,90,Very High
35.440799999999996,45.42469999999997,0.19687747508689105,0.19687747508689105,60,Moderate
35.440799999999996,45.43469999999997,0.2696884846188561,0.2696884846188561,60,Moderate
35.440799999999996,45.44469999999997,0.3978883144473314,0.3978883144473314,90,Very High
35.440799999999996,45.45469999999997,0.5915781517929625,0.5915781517929625,90,Very High
35.440799999999996,45.464699999999965,0.570132413064159,0.570132413064159,90,Very High
35.440799999999996,45.47469999999996,0.5230811658755338,0.5230811658755338,90,Very High
35.440799999999996,45.48469999999996,0.3379797781523702,0.3379797781523702,90,Very High
35.440799999999996,45.49469999999996,0.2685116291618985,0.2685116291618985,60,Moderate
35.440799999999996,45.50469999999996,0.16520640136231227,0.16520640136231227,60,Moderate
35.440799999999996,45.514699999999955,0.4649818447041181,0.4649818447041181,90,Very High
35.440799999999996,45.52469999999995,0.25722393618782813,0.25722393618782813,60,Moderate
35.440799999999996,45.53469999999995,0.22920489524193688,0.22920489524193688,60,Moderate
35.440799999999996,45.54469999999995,0.12323751699925625,0.12323751699925625,60,Moderate
35.440799999999996,45.55469999999995,0.06095679726173914,0.06095679726173914,20,Very Low
35.440799999999996,45.564699999999945,0.15571794387204033,0.15571794387204033,60,Moderate
35.440799999999996,45.57469999999994,0.12958082703814192,0.12958082703814192,60,Moderate
35.440799999999996,45.58469999999994,0.0,0.0,20,Very Low
35.450799999999994,45.2847,0.1629024460639696,0.1629024460639696,60,Moderate
35.450799999999994,45.2947,0.13713992157894037,0.13713992157894037,60,Moderate
35.450799999999994,45.3047,0.06201986196494344,0.06201986196494344,20,Very Low
35.450799999999994,45.314699999999995,0.22157022511641436,0.22157022511641436,60,Moderate
35.450799999999994,45.32469999999999,0.3600996311365584,0.3600996311365584,90,Very High
35.450799999999994,45.33469999999999,0.2991177896335613,0.2991177896335613,60,Moderate
35.450799999999994,45.34469999999999,0.3059129180729357,0.3059129180729357,90,Very High
35.450799999999994,45.35469999999999,0.4602943012205504,0.4602943012205504,90,Very High
35.450799999999994,45.364699999999985,0.3838261442222254,0.3838261442222254,90,Very High
35.450799999999994,45.37469999999998,0.429158426861138,0.429158426861138,90,Very High
35.450799999999994,45.38469999999998,0.40078911718301563,0.40078911718301563,90,Very High
35.450799999999994,45.39469999999998,0.5385844436232803,0.5385844436232803,90,Very High
35.450799999999994,45.40469999999998,0.41712840510423876,0.41712840510423876,90,Very High
35.450799999999994,45.414699999999975,0.5287339743826265,0.5287339743826265,90,Very High
35.450799999999994,45.42469999999997,0.4157816643100003,0.4157816643100003,90,Very High
35.450799999999994,45.43469999999997,0.4908017468112161,0.4908017468112161,90,Very High
35.450799999999994,45.44469999999997,0.40004595854131286,0.40004595854131286,90,Very High
35.450799999999994,45.45469999999997,0.4925866961525668,0.4925866961525668,90,Very High
35.450799999999994,45.464699999999965,0.4309251190944486,0.4309251190944486,90,Very High
35.450799999999994,45.47469999999996,0.5630777472537419,0.5630777472537419,90,Very High
35.450799999999994,45.48469999999996,0.34491179155286167,0.34491179155286167,90,Very High
35.450799999999994,45.49469999999996,0.41146486035861785,0.41146486035861785,90,Very High
35.450799999999994,45.50469999999996,0.21466317826752074,0.21466317826752074,60,Moderate
35.450799999999994,45.514699999999955,0.31481532977193794,0.31481532977193794,90,Very High
35.450799999999994,45.52469999999995,0.10296807603755206,0.10296807603755206,60,Moderate
35.450799999999994,45.53469999999995,0.2659654439688799,0.2659654439688799,60,Moderate
35.450799999999994,45.54469999999995,0.15391830164379447,0.15391830164379447,60,Moderate
35.450799999999994,45.55469999999995,0.14027613159836338,0.14027613159836338,60,Moderate
35.450799999999994,45.564699999999945,0.20065177662557115,0.20065177662557115,60,Moderate
35.450799999999994,45.57469999999994,0.0,0.0,20,Very Low
35.450799999999994,45.58469999999994,0.0921440198727566,0.0921440198727566,20,Very Low
35.46079999999999,45.2847,0.09653347268969832,0.09653347268969832,20,Very Low
35.46079999999999,45.2947,0.2937346088943936,0.2937346088943936,60,Moderate
35.46079999999999,45.3047,0.13455587338502578,0.13455587338502578,60,Moderate
35.46079999999999,45.314699999999995,0.38950246436042724,0.38950246436042724,90,Very High
35.46079999999999,45.32469999999999,0.2147167715907812,0.2147167715907812,60,Moderate
35.46079999999999,45.33469999999999,0.1048606043086382,0.1048606043086382,60,Moderate
35.46079999999999,45.34469999999999,0.3471623372363609,0.3471623372363609,90,Very High
35.46079999999999,45.35469999999999,0.5794802581972985,0.5794802581972985,90,Very High
35.46079999999999,45.364699999999985,0.187559070516509,0.187559070516509,60,Moderate
35.46079999999999,45.37469999999998,0.48419439156632355,0.48419439156632355,90,Very High
35.46079999999999,45.38469999999998,0.3736195932851778,0.3736195932851778,90,Very High
35.46079999999999,45.39469999999998,0.5071755976843114,0.5071755976843114,90,Very High
35.46079999999999,45.40469999999998,0.5835596138562822,0.5835596138562822,90,Very High
35.46079999999999,45.414699999999975,0.5020743544291073,0.5020743544291073,90,Very High
35.46079999999999,45.42469999999997,0.4414831512663131,0.4414831512663131,90,Very High
35.46079999999999,45.43469999999997,0.41418264137541266,0.41418264137541266,90,Very High
35.46079999999999,45.44469999999997,0.43166867980831364,0.43166867980831364,90,Very High
35.46079999999999,45.45469999999997,0.33104668076060684,0.33104668076060684,90,Very High
35.46079999999999,45.464699999999965,0.4058247835809861,0.4058247835809861,90,Very High
35.46079999999999,45.47469999999996,0.27940206195922046,0.27940206195922046,60,Moderate
35.46079999999999,45.48469999999996,0.5028954064515563,0.5028954064515563,90,Very High
35.46079999999999,45.49469999999996,0.546273799122205,0.546273799122205,90,Very High
35.46079999999999,45.50469999999996,0.37492750021055926,0.37492750021055926,90,Very High
35.46079999999999,45.514699999999955,0.371939117813897,0.371939117813897,90,Very High
35.46079999999999,45.52469999999995,0.25065093902758395,0.25065093902758395,60,Moderate
35.46079999999999,45.53469999999995,0.4481166599136349,0.4481166599136349,90,Very High
35.46079999999999,45.54469999999995,0.1189253313145853,0.1189253313145853,60,Moderate
35.46079999999999,45.55469999999995,0.2838833904282636,0.2838833904282636,60,Moderate
35.46079999999999,45.564699999999945,0.14281757123174937,0.14281757123174937,60,Moderate
35.46079999999999,45.57469999999994,0.2756574745509856,0.2756574745509856,60,Moderate
35.46079999999999,45.58469999999994,0.019857285290402427,0.019857285290402427,20,Very Low
35.47079999999999,45.2847,0.14080296962112654,0.14080296962112654,60,Moderate
35.47079999999999,45.2947,0.0,0.0,20,Very Low
35.47079999999999,45.3047,0.23526105899417926,0.23526105899417926,60,Moderate
35.47079999999999,45.314699999999995,0.2427441839876202,0.2427441839876202,60,Moderate
35.47079999999999,45.32469999999999,0.5458379132576832,0.5458379132576832,90,Very High
35.47079999999999,45.33469999999999,0.5257923300947697,0.5257923300947697,90,Very High
35.47079999999999,45.34469999999999,0.3358357972789131,0.3358357972789131,90,Very High
35.47079999999999,45.35469999999999,0.6163318877508095,0.6163318877508095,90,Very High
35.47079999999999,45.364699999999985,0.38512870110552566,0.38512870110552566,90,Very High
35.47079999999999,45.37469999999998,0.5350612305453516,0.5350612305453516,90,Very High
35.47079999999999,45.38469999999998,0.27075366038717885,0.27075366038717885,60,Moderate
35.47079999999999,45.39469999999998,0.4406889017610527,0.4406889017610527,90,Very High
35.47079999999999,45.40469999999998,0.4588264174677416,0.4588264174677416,90,Very High
35.47079999999999,45.414699999999975,0.5100973246381788,0.5100973246381788,90,Very High
35.47079999999999,45.42469999999997,0.584039080446536,0.584039080446536,90,Very High
35.47079999999999,45.43469999999997,0.618120011287198,0.618120011287198,90,Very High
35.47079999999999,45.44469999999997,0.44227645043482033,0.44227645043482033,90,Very High
35.47079999999999,45.45469999999997,0.6139959658565596,0.6139959658565596,90,Very High
35.47079999999999,45.464699999999965,0.4077396517901884,0.4077396517901884,90,Very High
35.47079999999999,45.47469999999996,0.534955906855513,0.534955906855513,90,Very High
35.47079999999999,45.48469999999996,0.531570052777499,0.531570052777499,90,Very High
35.47079999999999,45.49469999999996,0.4950804129468426,0.4950804129468426,90,Very High
35.47079999999999,45.50469999999996,0.4727251890701124,0.4727251890701124,90,Very High
35.47079999999999,45.514699999999955,0.302004811043437,0.302004811043437,90,Very High
35.47079999999999,45.52469999999995,0.3524614625592142,0.3524614625592142,90,Very High
35.47079999999999,45.53469999999995,0.32235711569862274,0.32235711569862274,90,Very High
35.47079999999999,45.54469999999995,0.2518167904196263,0.2518167904196263,60,Moderate
35.47079999999999,45.55469999999995,0.17121251138788418,0.17121251138788418,60,Moderate
35.47079999999999,45.564699999999945,0.3068020272874838,0.3068020272874838,90,Very High
35.47079999999999,45.57469999999994,0.1292249028973994,0.1292249028973994,60,Moderate
35.47079999999999,45.58469999999994,0.1544531544220688,0.1544531544220688,60,Moderate
35.48079999999999,45.2847,0.24369492466360632,0.24369492466360632,60,Moderate
35.48079999999999,45.2947,0.19608633947492585,0.19608633947492585,60,Moderate
35.48079999999999,45.3047,0.33181839957893977,0.33181839957893977,90,Very High
35.48079999999999,45.314699999999995,0.3905204224170575,0.3905204224170575,90,Very High
35.48079999999999,45.32469999999999,0.29245925064061723,0.29245925064061723,60,Moderate
35.48079999999999,45.33469999999999,0.4246185428216095,0.4246185428216095,90,Very High
35.48079999999999,45.34469999999999,0.3609800366795403,0.3609800366795403,90,Very High
35.48079999999999,45.35469999999999,0.6607237954246556,0.6607237954246556,90,Very High
35.48079999999999,45.364699999999985,0.5155558940335119,0.5155558940335119,90,Very High
35.48079999999999,45.37469999999998,0.5870559019477378,0.5870559019477378,90,Very High
35.48079999999999,45.38469999999998,0.6120864132740722,0.6120864132740722,90,Very High
35.48079999999999,45.39469999999998,0.3584491441886763,0.3584491441886763,90,Very High
35.48079999999999,45.40469999999998,0.6950835919692144,0.6950835919692144,90,Very High
35.48079999999999,45.414699999999975,0.5216031046379179,0.5216031046379179,90,Very High
35.48079999999999,45.42469999999997,0.5160039815026694,0.5160039815026694,90,Very High
35.48079999999999,45.43469999999997,0.5590088355917854,0.5590088355917854,90,Very High
35.48079999999999,45.44469999999997,0.47706934933484113,0.47706934933484113,90,Very High
35.48079999999999,45.45469999999997,0.6134678247225472,0.6134678247225472,90,Very High
35.48079999999999,45.464699999999965,0.6411257759458108,0.6411257759458108,90,Very High
35.48079999999999,45.47469999999996,0.5472998920565992,0.5472998920565992,90,Very High
35.48079999999999,45.48469999999996,0.587408540165229,0.587408540165229,90,Very High
35.48079999999999,45.49469999999996,0.5468557025894384,0.5468557025894384,90,Very High
35.48079999999999,45.50469999999996,0.5284052124730655,0.5284052124730655,90,Very High
35.48079999999999,45.514699999999955,0.37406469701140943,0.37406469701140943,90,Very High
35.48079999999999,45.52469999999995,0.5147659588032831,0.5147659588032831,90,Very High
35.48079999999999,45.53469999999995,0.36438167054744436,0.36438167054744436,90,Very High
35.48079999999999,45.54469999999995,0.21491956923360178,0.21491956923360178,60,Moderate
35.48079999999999,45.55469999999995,0.46304691070672976,0.46304691070672976,90,Very High
35.48079999999999,45.564699999999945,0.21824548587441098,0.21824548587441098,60,Moderate
35.48079999999999,45.57469999999994,0.2603918583809794,0.2603918583809794,60,Moderate
35.48079999999999,45.58469999999994,0.11615396188963667,0.11615396188963667,60,Moderate
35.490799999999986,45.2847,0.30541976906914914,0.30541976906914914,90,Very High
35.490799999999986,45.2947,0.20746329848036232,0.20746329848036232,60,Moderate
35.490799999999986,45.3047,0.20444195039386545,0.20444195039386545,60,Moderate
35.490799999999986,45.314699999999995,0.15561364365002597,0.15561364365002597,60,Moderate
35.490799999999986,45.32469999999999,0.3177192680653668,0.3177192680653668,90,Very High
35.490799999999986,45.33469999999999,0.38053260739384964,0.38053260739384964,90,Very High
35.490799999999986,45.34469999999999,0.5182306680345425,0.5182306680345425,90,Very High
35.490799999999986,45.35469999999999,0.4009638378367457,0.4009638378367457,90,Very High
35.490799999999986,45.364699999999985,0.44932451897223646,0.44932451897223646,90,Very High
35.490799999999986,45.37469999999998,0.4944243355741173,0.4944243355741173,90,Very High
35.490799999999986,45.38469999999998,0.6533146421885552,0.6533146421885552,90,Very High
35.490799999999986,45.39469999999998,0.5034363792636918,0.5034363792636918,90,Very High
35.490799999999986,45.40469999999998,0.4809050105092041,0.4809050105092041,90,Very High
35.490799999999986,45.414699999999975,0.6461743094540408,0.6461743094540408,90,Very High
35.490799999999986,45.42469999999997,0.601759165739025,0.601759165739025,90,Very High
35.490799999999986,45.43469999999997,0.5464910008202508,0.5464910008202508,90,Very High
35.490799999999986,45.44469999999997,0.5783539587158855,0.5783539587158855,90,Very High
35.490799999999986,45.45469999999997,0.4947736543776785,0.4947736543776785,90,Very High
35.490799999999986,45.464699999999965,0.6830101213188874,0.6830101213188874,90,Very High
35.490799999999986,45.47469999999996,0.58976738804506,0.58976738804506,90,Very High
35.490799999999986,45.48469999999996,0.5701288208119606,0.5701288208119606,90,Very High
35.490799999999986,45.49469999999996,0.7119352046463951,0.7119352046463951,70,High
35.490799999999986,45.50469999999996,0.5983411340798082,0.5983411340798082,90,Very High
35.490799999999986,45.514699999999955,0.4701119933017749,0.4701119933017749,90,Very High
35.490799999999986,45.52469999999995,0.36887724514221537,0.36887724514221537,90,Very High
35.490799999999986,45.53469999999995,0.3760447686780212,0.3760447686780212,90,Very High
35.490799999999986,45.54469999999995,0.2393974311997773,0.2393974311997773,60,Moderate
35.490799999999986,45.55469999999995,0.25442994203828523,0.25442994203828523,60,Moderate
35.490799999999986,45.564699999999945,0.17782512972288106,0.17782512972288106,60,Moderate
35.490799999999986,45.57469999999994,0.16887984896829625,0.16887984896829625,60,Moderate
35.490799999999986,45.58469999999994,0.16840048113361858,0.16840048113361858,60,Moderate
35.500799999999984,45.2847,0.07920286887079332,0.07920286887079332,20,Very Low
35.500799999999984,45.2947,0.3599388136969973,0.3599388136969973,90,Very High
35.500799999999984,45.3047,0.26257394622424074,0.26257394622424074,60,Moderate
35.500799999999984,45.314699999999995,0.2940388494846425,0.2940388494846425,60,Moderate
35.500799999999984,45.32469999999999,0.2431644151609851,0.2431644151609851,60,Moderate
35.500799999999984,45.33469999999999,0.4113242444619674,0.4113242444619674,90,Very High
35.500799999999984,45.34469999999999,0.2876304188083057,0.2876304188083057,60,Moderate
35.500799999999984,45.35469999999999,0.4949855162202796,0.4949855162202796,90,Very High
35.500799999999984,45.364699999999985,0.7497424927501405,0.7497424927501405,70,High
35.500799999999984,45.37469999999998,0.5632217967842421,0.5632217967842421,90,Very High
35.500799999999984,45.38469999999998,0.4315416348584534,0.4315416348584534,90,Very High
35.500799999999984,45.39469999999998,0.8195103595611244,0.8195103595611244,70,High
35.500799999999984,45.40469999999998,0.6840457194942353,0.6840457194942353,90,Very High
35.500799999999984,45.414699999999975,0.6503604358047528,0.6503604358047528,90,Very High
35.500799999999984,45.42469999999997,0.7225585661210702,0.7225585661210702,70,High
35.500799999999984,45.43469999999997,0.6459488249824592,0.6459488249824592,90,Very High
35.500799999999984,45.44469999999997,0.7413059960426961,0.7413059960426961,70,High
35.500799999999984,45.45469999999997,0.5156886313066638,0.5156886313066638,90,Very High
35.500799999999984,45.464699999999965,0.6141552978846438,0.6141552978846438,90,Very High
35.500799999999984,45.47469999999996,0.6252575929447813,0.6252575929447813,90,Very High
35.500799999999984,45.48469999999996,0.7350815543483007,0.7350815543483007,70,High
35.500799999999984,45.49469999999996,0.4999033974538203,0.4999033974538203,90,Very High
35.500799999999984,45.50469999999996,0.5392086131458472,0.5392086131458472,90,Very High
35.500799999999984,45.514699999999955,0.4640488227483322,0.4640488227483322,90,Very High
35.500799999999984,45.52469999999995,0.4266073540290507,0.4266073540290507,90,Very High
35.500799999999984,45.53469999999995,0.5042865938324339,0.5042865938324339,90,Very High
35.500799999999984,45.54469999999995,0.28164860453279295,0.28164860453279295,60,Moderate
35.500799999999984,45.55469999999995,0.2891905952411942,0.2891905952411942,60,Moderate
35.500799999999984,45.564699999999945,0.35811967380500304,0.35811967380500304,90,Very High
35.500799999999984,45.57469999999994,0.12302913766934935,0.12302913766934935,60,Moderate
35.500799999999984,45.58469999999994,0.39377730099888986,0.39377730099888986,90,Very High
35.51079999999998,45.2847,0.14566855757285646,0.14566855757285646,60,Moderate
35.51079999999998,45.2947,0.0,0.0,20,Very Low
35.51079999999998,45.3047,0.5103041787675195,0.5103041787675195,90,Very High
35.51079999999998,45.314699999999995,0.21664476452806736,0.21664476452806736,60,Moderate
35.51079999999998,45.32469999999999,0.49250651725181105,0.49250651725181105,90,Very High
35.51079999999998,45.33469999999999,0.6613225997511966,0.6613225997511966,90,Very High
35.51079999999998,45.34469999999999,0.49837185264412515,0.49837185264412515,90,Very High
35.51079999999998,45.35469999999999,0.43412242762683145,0.43412242762683145,90,Very High
35.51079999999998,45.364699999999985,0.5583022991838186,0.5583022991838186,90,Very High
35.51079999999998,45.37469999999998,0.48721478602618984,0.48721478602618984,90,Very High
35.51079999999998,45.38469999999998,0.7203897421405594,0.7203897421405594,70,High
35.51079999999998,45.39469999999998,0.852800105867901,0.852800105867901,70,High
35.51079999999998,45.40469999999998,0.7524121833733123,0.7524121833733123,70,High
35.51079999999998,45.414699999999975,0.7192670566685588,0.7192670566685588,70,High
35.51079999999998,45.42469999999997,0.7471318416451139,0.7471318416451139,70,High
35.51079999999998,45.43469999999997,0.7556829475872489,0.7556829475872489,70,High
35.51079999999998,45.44469999999997,0.7819079561189433,0.7819079561189433,70,High
35.51079999999998,45.45469999999997,0.6666394459179792,0.6666394459179792,90,Very High
35.51079999999998,45.464699999999965,0.665666200579133,0.665666200579133,90,Very High
35.51079999999998,45.47469999999996,0.5840440526329831,0.5840440526329831,90,Very High
35.51079999999998,45.48469999999996,0.7469094858664918,0.7469094858664918,70,High
35.51079999999998,45.49469999999996,0.6775106417952547,0.6775106417952547,90,Very High
35.51079999999998,45.50469999999996,0.6497137128378909,0.6497137128378909,90,Very High
35.51079999999998,45.514699999999955,0.5818288019077438,0.5818288019077438,90,Very High
35.51079999999998,45.52469999999995,0.5298562152112491,0.5298562152112491,90,Very High
35.51079999999998,45.53469999999995,0.3450163874644665,0.3450163874644665,90,Very High
35.51079999999998,45.54469999999995,0.46224037927544037,0.46224037927544037,90,Very High
35.51079999999998,45.55469999999995,0.2053861024614778,0.2053861024614778,60,Moderate
35.51079999999998,45.564699999999945,0.2830027332358611,0.2830027332358611,60,Moderate
35.51079999999998,45.57469999999994,0.34277128037029514,0.34277128037029514,90,Very High
35.51079999999998,45.58469999999994,0.16799179699364186,0.16799179699364186,60,Moderate
35.52079999999998,45.2847,0.23548669122292215,0.23548669122292215,60,Moderate
35.52079999999998,45.2947,0.295004245880991,0.295004245880991,60,Moderate
35.52079999999998,45.3047,0.3717271701600776,0.3717271701600776,90,Very High
35.52079999999998,45.314699999999995,0.35200139406037834,0.35200139406037834,90,Very High
35.52079999999998,45.32469999999999,0.49456667588905373,0.49456667588905373,90,Very High
35.52079999999998,45.33469999999999,0.4614470619937018,0.4614470619937018,90,Very High
35.52079999999998,45.34469999999999,0.6919878100590925,0.6919878100590925,90,Very High
35.52079999999998,45.35469999999999,0.5091251823529593,0.5091251823529593,90,Very High
35.52079999999998,45.364699999999985,0.5336962394781455,0.5336962394781455,90,Very High
35.52079999999998,45.37469999999998,0.7579401612546501,0.7579401612546501,70,High
35.52079999999998,45.38469999999998,0.7280197650873493,0.7280197650873493,70,High
35.52079999999998,45.39469999999998,0.7727368352649897,0.7727368352649897,70,High
35.52079999999998,45.40469999999998,0.775433668706215,0.775433668706215,70,High
35.52079999999998,45.414699999999975,0.8135360411620228,0.8135360411620228,70,High
35.52079999999998,45.42469999999997,0.6467941955796734,0.6467941955796734,90,Very High
35.52079999999998,45.43469999999997,0.8158220590116457,0.8158220590116457,70,High
35.52079999999998,45.44469999999997,0.7170576285823203,0.7170576285823203,70,High
35.52079999999998,45.45469999999997,0.8324699946634246,0.8324699946634246,70,High
35.52079999999998,45.464699999999965,0.8273099818787449,0.8273099818787449,70,High
