date,lat,lon,grid_id,NO2_value,SO2_value,CO_value,O3_value,HCHO_value,AER_AI_value
2025-10-05,35.54769230769231,45.25,18.0,5.186797875173002,3.6390928012912447,0.4501927182326317,180.63520146165894,0.6896862819137392,0.49370438771687
2025-10-05,35.555897435897435,45.25,19.0,3.1415966415809904,0.7309882252303919,0.3944460658838916,188.6797741939799,2.591085889773985,0.7197953437378758
2025-10-05,35.56410256410256,45.25,20.0,3.3816246873841957,2.1632041328066745,0.45512926512927315,169.59741568753174,2.762434422022639,0.6794508608271539
2025-10-05,35.57230769230769,45.25,21.0,5.709150370333337,4.346030458165778,0.021021968569990248,202.07561029637986,2.1863241330263037,0.048763484454480775
2025-10-05,35.58051282051282,45.25,22.0,5.891385473273315,0.43690394069898325,0.26376405251312507,181.36602034261915,3.16287295047041,0.590457106314687
2025-10-05,35.58871794871795,45.25,23.0,0.3503661428331708,3.0027666215626607,0.3178584767146098,181.77302619887902,2.9685203349212266,0.6310734233416049
2025-10-05,35.596923076923076,45.25,24.0,0.3503661428331708,0.3503661428331708,0.21691806108855816,192.5509857859293,4.291885283355414,0.777220630758892
2025-10-05,35.6051282051282,45.25,25.0,0.3503661428331708,5.301388652490867,0.3234887993429077,183.3393441215805,1.2755155689662183,0.508734906162323
2025-10-05,35.61333333333333,45.25,26.0,0.9385881038923659,4.286083170402243,0.3586962213776333,180.9083481321943,2.9847123738330548,0.1892515802460714
2025-10-05,35.621538461538464,45.25,27.0,2.906771748688672,3.769616631793032,0.08320628965598072,168.9572196947194,6.691743340244861,0.552556746109046
2025-10-05,35.62974358974359,45.25,28.0,5.870851159513638,5.891260646960206,0.2724515659562397,169.7274597105032,1.5803372854532158,0.5681185203683359
2025-10-05,35.63794871794872,45.25,29.0,3.4075023209239044,2.5461120780890747,0.021021968569990248,181.9171427120174,1.8658318331767405,0.37993752359415356
2025-10-05,35.646153846153844,45.25,30.0,7.135594929637014,10.34490678402477,0.021021968569990248,179.94390327119177,3.84232563463963,0.18866520633522646
2025-10-05,35.65435897435897,45.25,31.0,0.3503661428331708,2.1096869873532724,0.30325662243992946,173.59283907154898,4.625417637951834,0.6570428636775122
2025-10-05,35.662564102564104,45.25,32.0,0.49638359569520374,2.2258557608628413,0.3783162183365335,190.05331421107113,3.966979516125766,0.4557832135466207
2025-10-05,35.67076923076923,45.25,33.0,2.8066332206511366,3.5032207633020938,0.1660568223946151,171.3999554392451,3.7074284816850667,0.371924138876689
2025-10-05,35.67897435897436,45.25,34.0,1.8157542891630125,5.241255606185939,0.1185985446353242,190.2380115635614,5.108328635039284,0.15291829812607222
2025-10-05,35.687179487179485,45.25,35.0,2.02065542548099,0.3503661428331708,0.3348075784682448,186.44897388700144,1.3828860018218736,0.5019502636749964
2025-10-05,35.69538461538461,45.25,36.0,1.560406543888512,1.103358946376431,0.3841138436803548,175.5034661139334,3.7885124996673567,0.8765751465095859
2025-10-05,35.703589743589745,45.25,37.0,5.2632730561914824,2.071234959314925,0.3272136401974822,162.99716037622497,2.9051248862392076,0.23026629672102433
2025-10-05,35.71179487179487,45.25,38.0,6.8003740640421935,3.9330073248742674,0.12312017932223229,180.14569690688444,5.022167191863689,0.039900971146166246
2025-10-05,35.72,45.25,39.0,3.2378830828248373,1.2246015282022953,0.021021968569990248,191.2801554492996,4.1699596766104765,0.4576826678404067
2025-10-05,35.4,45.25948717948718,40.0,2.834396013935113,1.3791271362338764,0.021021968569990248,202.8921218725662,4.4764714935844045,0.2960050693070733
2025-10-05,35.408205128205125,45.25948717948718,41.0,3.883716557664329,3.2899957012358483,0.2555586557454393,176.13997859712856,3.1866411435685977,0.3058897099375171
2025-10-05,35.41641025641025,45.25948717948718,42.0,0.3503661428331708,2.8058827155384196,0.37963713781150604,184.142264658962,2.7046102759999755,0.5323741805592883
2025-10-05,35.424615384615386,45.25948717948718,43.0,4.196268272759302,3.7302857767477318,0.1751873910915548,173.83495446313722,2.64957997109269,0.22608915953741895
2025-10-05,35.43282051282051,45.25948717948718,44.0,7.92122431743172,1.7998787440603932,0.19024918903485705,177.72113142615711,1.9843028533830525,0.4233206649074569
2025-10-05,35.44102564102564,45.25948717948718,45.0,1.6408308158626637,1.3758067553429953,0.33865508518718757,171.8253325511472,0.3503661428331708,0.5151342156080684
2025-10-05,35.449230769230766,45.25948717948718,46.0,5.537441115790964,7.723309576977931,0.08694445250255566,186.5160147536838,4.679192566517052,0.38187038647861854
2025-10-05,35.45743589743589,45.25948717948718,47.0,4.874014571598773,3.752841713867156,0.4064803471002639,180.2608548802923,3.3007512304733777,0.7255504799006585
2025-10-05,35.46564102564103,45.25948717948718,48.0,6.876844388146391,5.562954374148856,0.23782215790335792,200.54055541608489,2.445510681780554,0.03503661428331708
2025-10-05,35.473846153846154,45.25948717948718,49.0,5.232274136369506,4.166408658265177,0.4310281056414688,199.59841733988108,3.614253951557281,0.6449549702703214
2025-10-05,35.48205128205128,45.25948717948718,50.0,3.508413071671192,3.2252456841902672,0.5056458101892966,209.73685032185793,3.798556621437986,0.588758665650983
2025-10-05,35.49025641025641,45.25948717948718,51.0,2.291541314893255,4.186837521429945,0.0902758503413371,189.47661899099322,1.4983692689304868,0.9826569893942346
2025-10-05,35.498461538461534,45.25948717948718,52.0,4.928576102898434,8.976126834849445,0.21317695697509095,168.87219897825824,5.8162891090200235,0.6377731838869763
2025-10-05,35.50666666666667,45.25948717948718,53.0,0.3882262806191854,6.106524845474004,0.3789384174050014,177.72401335506595,4.6340709610334505,0.8767956653787695
2025-10-05,35.514871794871794,45.25948717948718,54.0,7.179324291649716,3.411200093743362,0.024583930238827545,171.25560782501702,5.878964857496174,0.7079581767049828
2025-10-05,35.52307692307692,45.25948717948718,55.0,3.96767816401421,4.6436644847689434,0.39171636952008804,166.33084401045696,1.9878294080108123,0.6288833683949838
2025-10-05,35.53128205128205,45.25948717948718,56.0,6.48229359282077,4.043528704725758,0.19019827857458488,178.641146386186,1.2315869510064734,0.8061804154246142
2025-10-05,35.539487179487175,45.25948717948718,57.0,3.7260247775857422,5.351305309624077,0.2734153899637263,190.40571125470686,2.6081684496288373,0.5595682428360782
2025-10-05,35.54769230769231,45.25948717948718,58.0,4.8366570455029265,6.17108752768243,0.3041660363669729,203.68502857703345,2.4910287208402253,0.28525240479541636
2025-10-05,35.555897435897435,45.25948717948718,59.0,0.378498122920736,7.088717273581864,0.24702337913919944,175.8018279502652,5.17338794244649,0.7426541570542472
2025-10-05,35.56410256410256,45.25948717948718,60.0,3.492838776344303,0.8260682423716391,0.21612517187901192,195.93934100009716,7.461314533261013,0.547440711865204
2025-10-05,35.57230769230769,45.25948717948718,61.0,0.6502803569443834,3.4499413052775276,0.3735392774434931,174.0912408798697,0.7875650385675673,0.1883884763690129
2025-10-05,35.58051282051282,45.25948717948718,62.0,4.791082473309891,3.1958210998473016,0.3465802646993161,165.56893974012766,4.393657493931346,0.5602280563650666
2025-10-05,35.58871794871795,45.25948717948718,63.0,4.0393219248437555,4.48575734554693,0.27507212230159284,192.6672721053048,1.7787911391836246,0.41269092914706457
2025-10-05,35.596923076923076,45.25948717948718,64.0,5.535589686874124,5.298161210851239,0.021021968569990248,191.20516878647086,0.8846217934520978,0.4606944664882281
2025-10-05,35.6051282051282,45.25948717948718,65.0,2.368054621621272,1.6705711102048053,0.08227007068304729,181.18746640670992,3.651270456155817,0.5925611044509701
2025-10-05,35.61333333333333,45.25948717948718,66.0,2.9184058321363002,3.0875760409517614,0.021021968569990248,190.99714967693563,3.5249209746096364,0.7474694833649251
2025-10-05,35.621538461538464,45.25948717948718,67.0,0.7925664048414306,3.2057125180106683,0.3792063038390769,205.17951096099225,0.3503661428331708,0.38887920471143783
2025-10-05,35.62974358974359,45.25948717948718,68.0,1.4545313271657503,3.249007322983269,0.1567346070228935,195.6817092616775,5.274974154041569,0.7575531316373642
2025-10-05,35.63794871794872,45.25948717948718,69.0,3.367835798058776,1.5362970830098737,0.021021968569990248,177.74468022303753,0.7660141952870605,0.356223937145426
2025-10-05,35.646153846153844,45.25948717948718,70.0,1.2032704964716339,3.2226794637040714,0.4350776054050161,165.0064025300262,5.375759282110634,0.41687209480189175
2025-10-05,35.65435897435897,45.25948717948718,71.0,2.7316022485039846,3.548930900956736,0.12276699394800981,185.48926346474866,4.212054254786204,0.1721321869735598
2025-10-05,35.662564102564104,45.25948717948718,72.0,2.4945775400117696,1.2860975608342964,0.4126088835173899,176.96040308874817,3.194374046570899,0.2938553438046716
2025-10-05,35.67076923076923,45.25948717948718,73.0,5.386715749476929,5.748988971021335,0.19537866908447019,170.42683054745902,1.3644410182440077,0.6923960414529942
2025-10-05,35.67897435897436,45.25948717948718,74.0,6.785374429107538,2.26645097141033,0.03344975738221149,178.37617954218592,9.071671836262665,0.4174696023556913
2025-10-05,35.687179487179485,45.25948717948718,75.0,4.450531386402336,5.3735430726810165,0.20872682937940612,170.5712877685329,3.4073291858727104,0.5892427784896342
2025-10-05,35.69538461538461,45.25948717948718,76.0,6.606946003665054,7.706759092132055,0.021021968569990248,177.20206122998962,4.463588590729514,0.8123276623790272
2025-10-05,35.703589743589745,45.25948717948718,77.0,2.2423405528624882,6.19640319259852,0.021021968569990248,206.21737577554524,3.192788677546028,0.3838303278629292
2025-10-05,35.71179487179487,45.25948717948718,78.0,3.462610035872695,2.5101890782038137,0.2024129139216133,179.95560804445563,4.094201756308746,0.6031495024903769
2025-10-05,35.72,45.25948717948718,79.0,2.609854794782309,5.158987236137008,0.17569508578894685,189.854338504586,0.9210667632060404,0.6331510129879918
2025-10-05,35.4,45.26897435897436,80.0,4.577298245216589,4.242787657920483,0.31633975138565495,188.46241881575844,2.872246879761413,0.5154080773055028
2025-10-05,35.408205128205125,45.26897435897436,81.0,3.3100906542435493,3.5730402561808683,0.31540638414184,161.20711749426863,8.905007619154297,0.03503661428331708
2025-10-05,35.41641025641025,45.26897435897436,82.0,3.0914786558900076,4.730616381986786,0.021021968569990248,192.07249784105463,4.079714694417772,0.28737846356624885
2025-10-05,35.424615384615386,45.26897435897436,83.0,5.296088649831699,3.1675053007120946,0.22885332883383613,160.39641967915833,3.0230592371039418,0.4315784017727699
2025-10-05,35.43282051282051,45.26897435897436,84.0,5.432555525345946,4.794173029710104,0.021021968569990248,172.81934570479785,3.983702209016989,0.6463301526270475
2025-10-05,35.44102564102564,45.26897435897436,85.0,2.300773560197517,0.5584035531986548,0.17898825245151556,181.90339446767402,2.798039609336784,0.2906945699293408
2025-10-05,35.449230769230766,45.26897435897436,86.0,9.39000840435373,4.244818689070479,0.2636573951408654,178.11813704082076,3.2278846842624165,0.626578512893187
2025-10-05,35.45743589743589,45.26897435897436,87.0,6.333551359865898,7.376161514384364,0.4191487787182781,188.21110789451848,3.750792667980446,0.165863893167778
2025-10-05,35.46564102564103,45.26897435897436,88.0,5.072559674347357,0.6665831998274304,0.14245540776226295,190.00102207158656,1.0901631255906088,0.6514698280238385
2025-10-05,35.473846153846154,45.26897435897436,89.0,2.6335091762126517,5.734395847170868,0.2980903726655148,194.2929565744552,4.2094907522600895,0.9858827855051808
2025-10-05,35.48205128205128,45.26897435897436,90.0,4.730312784003624,3.771407222477766,0.32000289017378253,178.25945570927237,3.412782097409496,0.49298642879069593
2025-10-05,35.49025641025641,45.26897435897436,91.0,1.981738609812243,3.0135271683693254,0.021021968569990248,181.54840589988294,2.6903416209670166,0.6733999137464131
2025-10-05,35.498461538461534,45.26897435897436,92.0,1.4190241349129449,4.080307527919564,0.07838130072150595,179.4758035706511,3.3688395736524828,0.7354095946905843
2025-10-05,35.50666666666667,45.26897435897436,93.0,4.770889226922645,0.4024310145044799,0.3873614015888236,189.68052323446858,3.739280343461853,0.631570194420125
2025-10-05,35.514871794871794,45.26897435897436,94.0,6.167441239516997,5.093942736830391,0.021021968569990248,183.73815369511746,5.313719436602866,0.7499147778511223
2025-10-05,35.52307692307692,45.26897435897436,95.0,1.593250188850565,1.4936485523870835,0.021021968569990248,186.54952420003409,2.7917953267627715,0.8830132746922693
2025-10-05,35.53128205128205,45.26897435897436,96.0,3.7634603656026235,5.384037062132794,0.4586077812939554,180.82037362815015,4.65266139173758,0.8838181141513523
2025-10-05,35.539487179487175,45.26897435897436,97.0,7.104944670526783,5.11055387045844,0.03402431879716116,173.2895419813119,0.8143021504114445,0.5174518208185163
2025-10-05,35.54769230769231,45.26897435897436,98.0,2.075038280401639,0.3503661428331708,0.2919074231696904,186.11065483550158,1.6269941084566617,0.611588762654921
2025-10-05,35.555897435897435,45.26897435897436,99.0,0.3503661428331708,4.725559684381354,0.11816424793242865,181.71473175542914,3.5874772675263324,0.8434230363011784
2025-10-05,35.56410256410256,45.26897435897436,100.0,2.713434158812452,6.8265357052826365,0.021021968569990248,187.8826010168888,3.668308650164965,0.859825110474719
2025-10-05,35.57230769230769,45.26897435897436,101.0,3.9497843704645716,4.5705324349563,0.41196784088594934,181.85540728429532,3.423248950567743,0.6814121465082368
2025-10-05,35.58051282051282,45.26897435897436,102.0,3.166600800797789,4.559842805413947,0.28557082902177156,175.9756617296039,4.831878923517465,0.5827805116630128
2025-10-05,35.58871794871795,45.26897435897436,103.0,3.9580004053605524,2.1757298098876765,0.4843900137317477,190.94590129766456,3.919893407677959,0.5444825564009967
2025-10-05,35.596923076923076,45.26897435897436,104.0,7.295986586963264,3.1113115605738253,0.23526477409186258,175.72017849757216,0.3503661428331708,0.43241841283923965
2025-10-05,35.6051282051282,45.26897435897436,105.0,4.67164097898262,4.480289598755617,0.18352147547752304,178.8172213871019,3.25640042790706,0.8625657086686157
2025-10-05,35.61333333333333,45.26897435897436,106.0,2.909535287255679,2.9665219929767197,0.021021968569990248,194.22130465818344,3.3110238534340284,0.7110802292643643
2025-10-05,35.621538461538464,45.26897435897436,107.0,8.8719956877401,3.136598231873827,0.10363684152421102,180.45436158824893,7.676419805252233,0.1938001347695199
2025-10-05,35.62974358974359,45.26897435897436,108.0,1.2648901267501413,4.417984501319919,0.2513493179230142,179.15592917103896,5.037924986828417,0.6491060569906469
2025-10-05,35.63794871794872,45.26897435897436,109.0,0.6855038913814472,3.4103889098420512,0.0965096933639488,188.11600345313653,3.0972672871241542,0.3196392136813703
2025-10-05,35.646153846153844,45.26897435897436,110.0,3.567333461031423,4.992912360075068,0.2611202057452418,191.61100332625296,1.3842796241133866,0.2113110949293059
2025-10-05,35.65435897435897,45.26897435897436,111.0,7.441384809318684,0.3503661428331708,0.14159496220984552,178.654860119491,2.7321867046352195,0.45767901225850566
2025-10-05,35.662564102564104,45.26897435897436,112.0,3.168988855248865,5.7227952392331165,0.31857270804790505,185.22628441853183,0.3503661428331708,0.12748743083802727
2025-10-05,35.67076923076923,45.26897435897436,113.0,2.670936927360772,2.862742750769868,0.04442578201324539,175.6194069161892,2.739190343618619,0.462314491794013
2025-10-05,35.67897435897436,45.26897435897436,114.0,0.3503661428331708,5.349314039022815,0.21888028690793318,183.33811787602377,0.9424316544374258,0.670030643691171
2025-10-05,35.687179487179485,45.26897435897436,115.0,1.1198640713380608,4.085089091716612,0.1985571788558296,169.41257703321995,1.9452434757170192,0.577008155029206
2025-10-05,35.69538461538461,45.26897435897436,116.0,4.392828695251641,2.9850767810109264,0.021021968569990248,173.00214054454054,5.058885508706005,0.270519057774697
2025-10-05,35.703589743589745,45.26897435897436,117.0,1.5025168657486956,0.3503661428331708,0.26058207300318226,191.97315679513787,4.7488356195258214,0.47357025624863736
2025-10-05,35.71179487179487,45.26897435897436,118.0,9.274754358999937,2.7475363480488184,0.31653192186978196,181.50686416040904,4.562336535304003,0.13898508992612216
2025-10-05,35.72,45.26897435897436,119.0,2.0817677730758466,3.6477777796128237,0.30778174141676956,178.6616969338966,4.290322820541134,0.44534776813388705
2025-10-05,35.4,45.278461538461535,120.0,5.857650249183571,5.302407975918411,0.2607103713830149,167.87286032515757,1.9110016092364688,0.5663627279155037
2025-10-05,35.408205128205125,45.278461538461535,121.0,3.5347506401068514,4.5116015260025755,0.024504706815516905,176.8101636818192,4.338052794188682,0.6880107211307377
2025-10-05,35.41641025641025,45.278461538461535,122.0,1.2135176918132857,0.3503661428331708,0.21943963540863062,167.73542117684482,0.3503661428331708,0.03503661428331708
2025-10-05,35.424615384615386,45.278461538461535,123.0,6.462474599321465,5.863659659206226,0.30399852547956074,191.07657596400958,3.8262515055696795,0.3028176562291527
2025-10-05,35.43282051282051,45.278461538461535,124.0,6.809173530025,3.1378118506442068,0.216154578242143,182.22551379741887,2.1434699139149225,0.3606881873283763
2025-10-05,35.44102564102564,45.278461538461535,125.0,2.4678991188568498,5.656325207477877,0.2218713776478467,184.14705885239604,6.237847566029875,0.6002155684269451
2025-10-05,35.449230769230766,45.278461538461535,126.0,1.9347246778123501,0.3503661428331708,0.3365559871529695,177.33037119321776,4.6567947159435485,0.29448609451995833
2025-10-05,35.45743589743589,45.278461538461535,127.0,5.670266539905112,3.9934283880081614,0.19438513441203714,185.90522299908054,1.9374906141588213,0.31341242639741446
2025-10-05,35.46564102564103,45.278461538461535,128.0,2.3522653027067633,3.273403446633915,0.1092088716257272,183.27449015538002,2.666493822600363,0.5581873871612576
2025-10-05,35.473846153846154,45.278461538461535,129.0,3.300470626524917,4.256770866908619,0.4818686051196697,171.2189051708424,4.46316344677779,0.5650130360491425
2025-10-05,35.48205128205128,45.278461538461535,130.0,4.54066110396626,1.9716751335257034,0.2995263872261471,185.38458547929667,0.3503661428331708,0.7778618386406692
2025-10-05,35.49025641025641,45.278461538461535,131.0,2.8030477649110055,0.3503661428331708,0.021021968569990248,190.27593734156218,3.432301979645952,0.917735965512919
2025-10-05,35.498461538461534,45.278461538461535,132.0,1.28184189678273,3.9992129411038335,0.09894622074255507,192.23498560299745,5.120753811454262,0.49774730674365864
2025-10-05,35.50666666666667,45.278461538461535,133.0,5.743253040422848,3.4778426183566777,0.3206575516250382,164.66932350185422,1.2405506430354103,0.6234672812864168
2025-10-05,35.514871794871794,45.278461538461535,134.0,6.356346245314116,4.31218030132103,0.245849731586989,175.66640696147545,2.3658092843078173,0.7413023955453947
2025-10-05,35.52307692307692,45.278461538461535,135.0,4.084075895388094,3.833383742521635,0.3370232920725444,165.80979468899392,2.9663851848276694,0.8860886368864764
2025-10-05,35.53128205128205,45.278461538461535,136.0,5.311244942082335,0.8936693719695242,0.43595426768763157,189.24837667789558,1.793308102455808,0.9841561686251228
2025-10-05,35.539487179487175,45.278461538461535,137.0,1.7742129989347661,6.500789565415656,0.021021968569990248,188.28643296452475,4.119026771534693,0.8511671689007815
2025-10-05,35.54769230769231,45.278461538461535,138.0,0.6368091565579922,6.150300843975476,0.2716589830535008,160.7786834327073,3.3940334367260747,0.41027896245347883
2025-10-05,35.555897435897435,45.278461538461535,139.0,6.225636376626614,4.398880182969406,0.23846653838796678,181.05419719798473,4.979454133452947,0.7491340957501404
2025-10-05,35.56410256410256,45.278461538461535,140.0,3.1955810602269072,6.960236933275838,0.1746318706079361,185.9344945749531,3.4031428182227694,0.899424326630084
2025-10-05,35.57230769230769,45.278461538461535,141.0,5.737979204716744,4.369749040916744,0.35803110453252335,171.95097190737928,1.1012222637605869,0.9700350111964656
2025-10-05,35.58051282051282,45.278461538461535,142.0,1.3545551166792111,1.5719685362031204,0.3077452429744957,201.04114801897146,4.8188813535629285,0.8332721506685541
2025-10-05,35.58871794871795,45.278461538461535,143.0,8.102605440977277,1.7848346050499213,0.13014482077776435,178.48848754419754,7.481576810334121,0.43486549245323153
2025-10-05,35.596923076923076,45.278461538461535,144.0,2.94008034121501,5.28895410638826,0.37637992107431834,179.20713084949963,4.725890895972797,0.5088844873304934
2025-10-05,35.6051282051282,45.278461538461535,145.0,0.4375048147934692,5.724241625656009,0.021021968569990248,205.07932742062872,1.2977718995100187,0.7828293393384615
2025-10-05,35.61333333333333,45.278461538461535,146.0,2.8770521047412347,8.119563292433684,0.1292177465249603,189.51773084736237,2.0241668985161807,0.8370709402344203
2025-10-05,35.621538461538464,45.278461538461535,147.0,3.6998569775122436,0.8435758066477027,0.1787436578686216,176.4940405438246,2.377486570773017,0.4228240877587733
2025-10-05,35.62974358974359,45.278461538461535,148.0,3.85525796447207,5.157183868967645,0.3539956729501602,186.07338881894063,0.3503661428331708,0.7376927433205446
2025-10-05,35.63794871794872,45.278461538461535,149.0,4.012535210164073,3.259644996917116,0.10876329771495431,181.38173899368573,5.9613169899156535,0.5580589774168089
2025-10-05,35.646153846153844,45.278461538461535,150.0,7.108069894509085,0.3503661428331708,0.4554646450858189,199.82455958437987,3.004870952188038,0.9910324135972671
2025-10-05,35.65435897435897,45.278461538461535,151.0,1.392407815687887,2.1097968169848422,0.021021968569990248,179.4452818593665,2.6151656607424796,1.0120084354386263
2025-10-05,35.662564102564104,45.278461538461535,152.0,1.6055195933586521,2.8109002480083296,0.14712191087162266,169.5896287431977,7.420974939127996,0.612540608438668
2025-10-05,35.67076923076923,45.278461538461535,153.0,4.216775135393502,3.730351396619283,0.3995661825805837,194.8292799757711,0.3503661428331708,0.4901472026122276
2025-10-05,35.67897435897436,45.278461538461535,154.0,2.448058053083598,4.764184674890205,0.195424735849548,186.802143516115,3.8086672789545055,0.5329019116762436
2025-10-05,35.687179487179485,45.278461538461535,155.0,5.137603021189864,0.814728442264129,0.4127593058916586,175.45697183751076,6.443291888539164,0.23658124398170605
2025-10-05,35.69538461538461,45.278461538461535,156.0,3.9708541151265293,4.496258686340201,0.021021968569990248,199.1589899247489,2.179580457431843,0.8099872750393913
2025-10-05,35.703589743589745,45.278461538461535,157.0,6.117150208666673,0.4693799965673058,0.31679548572437743,180.33690159645823,4.1959460432803155,0.25658489866654083
2025-10-05,35.71179487179487,45.278461538461535,158.0,1.1989054242396613,3.5840243384303445,0.284788641405451,194.23636561306168,5.71688695105212,0.537660066584743
2025-10-05,35.72,45.278461538461535,159.0,4.903285883374893,0.5926619158567651,0.22782673416078195,182.13199971781196,1.9400628787672254,0.5320666690141281
2025-10-05,35.4,45.287948717948716,160.0,1.304003395609084,3.405917746749131,0.29730713170434453,173.23861809896823,3.2169492940963824,0.3310888311356436
2025-10-05,35.408205128205125,45.287948717948716,161.0,2.510340892145708,4.084255839549465,0.2908299958951533,191.35937260549724,3.011754346226405,0.2949461975783813
2025-10-05,35.41641025641025,45.287948717948716,162.0,0.3503661428331708,7.773649632452041,0.3730405642646285,193.625670881242,5.02153493110776,0.3756802023306026
2025-10-05,35.424615384615386,45.287948717948716,163.0,1.3709926341368124,5.187914704839695,0.2601127769349704,176.22143446102305,4.470676105015461,0.4868605366898328
2025-10-05,35.43282051282051,45.287948717948716,164.0,5.022036233476937,4.365465555035888,0.09351149471262656,183.91333383160122,4.58913451434635,0.23029949568363772
2025-10-05,35.44102564102564,45.287948717948716,165.0,1.1006115574934494,3.4037993201579173,0.021021968569990248,171.61489476994896,4.327486635296196,0.33092238308706506
2025-10-05,35.449230769230766,45.287948717948716,166.0,4.576095483747985,2.7062765488107217,0.492836591059714,180.23600558424192,2.1653197490150897,0.7991181683475378
2025-10-05,35.45743589743589,45.287948717948716,167.0,1.31466105909166,0.3503661428331708,0.2882516448473907,204.03032835756977,3.9078271096927106,0.7058402480517958
2025-10-05,35.46564102564103,45.287948717948716,168.0,5.5798800510907585,1.4937792541283004,0.34884514162120567,184.73262114850687,0.3503661428331708,0.753752193699166
2025-10-05,35.473846153846154,45.287948717948716,169.0,4.223215327625978,1.9879177113409814,0.021021968569990248,184.78525027211614,0.47918599394821726,0.6121403405777679
2025-10-05,35.48205128205128,45.287948717948716,170.0,6.325061666199396,1.8736871742942605,0.18580062934179623,188.8938812227195,2.292783567916799,0.6022851256737495
2025-10-05,35.49025641025641,45.287948717948716,171.0,3.6074233177978887,2.6793575699758465,0.09817072357694102,166.69401289584926,4.444684943118522,1.1003487744667058
2025-10-05,35.498461538461534,45.287948717948716,172.0,5.266368093763769,4.52952172097327,0.48901360965534485,167.6815752584858,2.723695262620745,0.5803796832327632
2025-10-05,35.50666666666667,45.287948717948716,173.0,2.2162982351050666,3.613255274020389,0.4078655000749652,174.83811292121186,1.0021376822725923,0.542019946477389
2025-10-05,35.514871794871794,45.287948717948716,174.0,2.124297029577917,2.8993748718004047,0.3336321461425305,189.5873489287044,3.481656281762323,0.8666348560086308
2025-10-05,35.52307692307692,45.287948717948716,175.0,1.6125319997103313,1.2538580874139722,0.41753918072207175,168.6278815765562,1.7769501548377216,1.1929845424841108
2025-10-05,35.53128205128205,45.287948717948716,176.0,0.8529923322698217,3.938955687790234,0.16494044931886315,183.84582682305026,7.571567541708983,0.9302756361082628
2025-10-05,35.539487179487175,45.287948717948716,177.0,2.2174218383895945,3.0887329808739596,0.1674079291469428,199.31684962213907,7.74978608667972,0.8019222187838484
2025-10-05,35.54769230769231,45.287948717948716,178.0,2.962815094609479,6.599806478739692,0.20592411028139523,189.4124040122237,4.3668437072367725,1.0969804910786556
2025-10-05,35.555897435897435,45.287948717948716,179.0,4.803158879976391,3.068505526351088,0.2926238144897269,197.3153220136747,3.2800599141133646,0.7508264681188128
