date,lat,lon,grid_id,value,pollutant,units
2025-10-05,35.67897435897436,45.25,34.0,190.2380115635614,O3,DU
2025-10-05,35.687179487179485,45.25,35.0,186.44897388700144,O3,DU
2025-10-05,35.69538461538461,45.25,36.0,175.5034661139334,O3,DU
2025-10-05,35.703589743589745,45.25,37.0,162.99716037622497,O3,DU
2025-10-05,35.71179487179487,45.25,38.0,180.14569690688444,O3,DU
2025-10-05,35.72,45.25,39.0,191.2801554492996,O3,DU
2025-10-05,35.4,45.25948717948718,40.0,202.8921218725662,O3,DU
2025-10-05,35.408205128205125,45.25948717948718,41.0,176.13997859712856,O3,DU
2025-10-05,35.41641025641025,45.25948717948718,42.0,184.142264658962,O3,DU
2025-10-05,35.424615384615386,45.25948717948718,43.0,173.83495446313722,O3,DU
2025-10-05,35.43282051282051,45.25948717948718,44.0,177.72113142615711,O3,DU
2025-10-05,35.44102564102564,45.25948717948718,45.0,171.8253325511472,O3,DU
2025-10-05,35.449230769230766,45.25948717948718,46.0,186.5160147536838,O3,DU
2025-10-05,35.45743589743589,45.25948717948718,47.0,180.2608548802923,O3,DU
2025-10-05,35.46564102564103,45.25948717948718,48.0,200.54055541608489,O3,DU
2025-10-05,35.473846153846154,45.25948717948718,49.0,199.59841733988108,O3,DU
2025-10-05,35.48205128205128,45.25948717948718,50.0,209.73685032185793,O3,DU
2025-10-05,35.49025641025641,45.25948717948718,51.0,189.47661899099322,O3,DU
2025-10-05,35.498461538461534,45.25948717948718,52.0,168.87219897825824,O3,DU
2025-10-05,35.50666666666667,45.25948717948718,53.0,177.72401335506595,O3,DU
2025-10-05,35.514871794871794,45.25948717948718,54.0,171.25560782501702,O3,DU
2025-10-05,35.52307692307692,45.25948717948718,55.0,166.33084401045696,O3,DU
2025-10-05,35.53128205128205,45.25948717948718,56.0,178.641146386186,O3,DU
2025-10-05,35.539487179487175,45.25948717948718,57.0,190.40571125470686,O3,DU
2025-10-05,35.54769230769231,45.25948717948718,58.0,203.68502857703345,O3,DU
2025-10-05,35.555897435897435,45.25948717948718,59.0,175.8018279502652,O3,DU
2025-10-05,35.56410256410256,45.25948717948718,60.0,195.93934100009716,O3,DU
2025-10-05,35.57230769230769,45.25948717948718,61.0,174.0912408798697,O3,DU
2025-10-05,35.58051282051282,45.25948717948718,62.0,165.56893974012766,O3,DU
2025-10-05,35.58871794871795,45.25948717948718,63.0,192.6672721053048,O3,DU
2025-10-05,35.596923076923076,45.25948717948718,64.0,191.20516878647086,O3,DU
2025-10-05,35.6051282051282,45.25948717948718,65.0,181.18746640670992,O3,DU
2025-10-05,35.61333333333333,45.25948717948718,66.0,190.99714967693563,O3,DU
2025-10-05,35.621538461538464,45.25948717948718,67.0,205.17951096099225,O3,DU
2025-10-05,35.62974358974359,45.25948717948718,68.0,195.6817092616775,O3,DU
2025-10-05,35.63794871794872,45.25948717948718,69.0,177.74468022303753,O3,DU
2025-10-05,35.646153846153844,45.25948717948718,70.0,165.0064025300262,O3,DU
2025-10-05,35.65435897435897,45.25948717948718,71.0,185.48926346474866,O3,DU
2025-10-05,35.662564102564104,45.25948717948718,72.0,176.96040308874817,O3,DU
2025-10-05,35.67076923076923,45.25948717948718,73.0,170.42683054745902,O3,DU
2025-10-05,35.67897435897436,45.25948717948718,74.0,178.37617954218592,O3,DU
2025-10-05,35.687179487179485,45.25948717948718,75.0,170.5712877685329,O3,DU
2025-10-05,35.69538461538461,45.25948717948718,76.0,177.20206122998962,O3,DU
2025-10-05,35.703589743589745,45.25948717948718,77.0,206.21737577554524,O3,DU
2025-10-05,35.71179487179487,45.25948717948718,78.0,179.95560804445563,O3,DU
2025-10-05,35.72,45.25948717948718,79.0,189.854338504586,O3,DU
2025-10-05,35.4,45.26897435897436,80.0,188.46241881575844,O3,DU
2025-10-05,35.408205128205125,45.26897435897436,81.0,161.20711749426863,O3,DU
2025-10-05,35.41641025641025,45.26897435897436,82.0,192.07249784105463,O3,DU
2025-10-05,35.424615384615386,45.26897435897436,83.0,160.39641967915833,O3,DU
2025-10-05,35.43282051282051,45.26897435897436,84.0,172.81934570479785,O3,DU
2025-10-05,35.44102564102564,45.26897435897436,85.0,181.90339446767402,O3,DU
2025-10-05,35.449230769230766,45.26897435897436,86.0,178.11813704082076,O3,DU
2025-10-05,35.45743589743589,45.26897435897436,87.0,188.21110789451848,O3,DU
2025-10-05,35.46564102564103,45.26897435897436,88.0,190.00102207158656,O3,DU
2025-10-05,35.473846153846154,45.26897435897436,89.0,194.2929565744552,O3,DU
2025-10-05,35.48205128205128,45.26897435897436,90.0,178.25945570927237,O3,DU
2025-10-05,35.49025641025641,45.26897435897436,91.0,181.54840589988294,O3,DU
2025-10-05,35.498461538461534,45.26897435897436,92.0,179.4758035706511,O3,DU
2025-10-05,35.50666666666667,45.26897435897436,93.0,189.68052323446858,O3,DU
2025-10-05,35.514871794871794,45.26897435897436,94.0,183.73815369511746,O3,DU
2025-10-05,35.52307692307692,45.26897435897436,95.0,186.54952420003409,O3,DU
2025-10-05,35.53128205128205,45.26897435897436,96.0,180.82037362815015,O3,DU
2025-10-05,35.539487179487175,45.26897435897436,97.0,173.2895419813119,O3,DU
2025-10-05,35.54769230769231,45.26897435897436,98.0,186.11065483550158,O3,DU
2025-10-05,35.555897435897435,45.26897435897436,99.0,181.71473175542914,O3,DU
2025-10-05,35.56410256410256,45.26897435897436,100.0,187.8826010168888,O3,DU
2025-10-05,35.57230769230769,45.26897435897436,101.0,181.85540728429532,O3,DU
2025-10-05,35.58051282051282,45.26897435897436,102.0,175.9756617296039,O3,DU
2025-10-05,35.58871794871795,45.26897435897436,103.0,190.94590129766456,O3,DU
2025-10-05,35.596923076923076,45.26897435897436,104.0,175.72017849757216,O3,DU
2025-10-05,35.6051282051282,45.26897435897436,105.0,178.8172213871019,O3,DU
2025-10-05,35.61333333333333,45.26897435897436,106.0,194.22130465818344,O3,DU
2025-10-05,35.621538461538464,45.26897435897436,107.0,180.45436158824893,O3,DU
2025-10-05,35.62974358974359,45.26897435897436,108.0,179.15592917103896,O3,DU
2025-10-05,35.63794871794872,45.26897435897436,109.0,188.11600345313653,O3,DU
2025-10-05,35.646153846153844,45.26897435897436,110.0,191.61100332625296,O3,DU
2025-10-05,35.65435897435897,45.26897435897436,111.0,178.654860119491,O3,DU
2025-10-05,35.662564102564104,45.26897435897436,112.0,185.22628441853183,O3,DU
2025-10-05,35.67076923076923,45.26897435897436,113.0,175.6194069161892,O3,DU
2025-10-05,35.67897435897436,45.26897435897436,114.0,183.33811787602377,O3,DU
2025-10-05,35.687179487179485,45.26897435897436,115.0,169.41257703321995,O3,DU
2025-10-05,35.69538461538461,45.26897435897436,116.0,173.00214054454054,O3,DU
2025-10-05,35.703589743589745,45.26897435897436,117.0,191.97315679513787,O3,DU
2025-10-05,35.71179487179487,45.26897435897436,118.0,181.50686416040904,O3,DU
2025-10-05,35.72,45.26897435897436,119.0,178.6616969338966,O3,DU
2025-10-05,35.4,45.278461538461535,120.0,167.87286032515757,O3,DU
2025-10-05,35.408205128205125,45.278461538461535,121.0,176.8101636818192,O3,DU
2025-10-05,35.41641025641025,45.278461538461535,122.0,167.73542117684482,O3,DU
2025-10-05,35.424615384615386,45.278461538461535,123.0,191.07657596400958,O3,DU
2025-10-05,35.43282051282051,45.278461538461535,124.0,182.22551379741887,O3,DU
2025-10-05,35.44102564102564,45.278461538461535,125.0,184.14705885239604,O3,DU
2025-10-05,35.449230769230766,45.278461538461535,126.0,177.33037119321776,O3,DU
2025-10-05,35.45743589743589,45.278461538461535,127.0,185.90522299908054,O3,DU
2025-10-05,35.46564102564103,45.278461538461535,128.0,183.27449015538002,O3,DU
2025-10-05,35.473846153846154,45.278461538461535,129.0,171.2189051708424,O3,DU
2025-10-05,35.48205128205128,45.278461538461535,130.0,185.38458547929667,O3,DU
2025-10-05,35.49025641025641,45.278461538461535,131.0,190.27593734156218,O3,DU
2025-10-05,35.498461538461534,45.278461538461535,132.0,192.23498560299745,O3,DU
2025-10-05,35.50666666666667,45.278461538461535,133.0,164.66932350185422,O3,DU
2025-10-05,35.514871794871794,45.278461538461535,134.0,175.66640696147545,O3,DU
2025-10-05,35.52307692307692,45.278461538461535,135.0,165.80979468899392,O3,DU
2025-10-05,35.53128205128205,45.278461538461535,136.0,189.24837667789558,O3,DU
2025-10-05,35.539487179487175,45.278461538461535,137.0,188.28643296452475,O3,DU
2025-10-05,35.54769230769231,45.278461538461535,138.0,160.7786834327073,O3,DU
2025-10-05,35.555897435897435,45.278461538461535,139.0,181.05419719798473,O3,DU
2025-10-05,35.56410256410256,45.278461538461535,140.0,185.9344945749531,O3,DU
2025-10-05,35.57230769230769,45.278461538461535,141.0,171.95097190737928,O3,DU
2025-10-05,35.58051282051282,45.278461538461535,142.0,201.04114801897146,O3,DU
2025-10-05,35.58871794871795,45.278461538461535,143.0,178.48848754419754,O3,DU
2025-10-05,35.596923076923076,45.278461538461535,144.0,179.20713084949963,O3,DU
2025-10-05,35.6051282051282,45.278461538461535,145.0,205.07932742062872,O3,DU
2025-10-05,35.61333333333333,45.278461538461535,146.0,189.51773084736237,O3,DU
2025-10-05,35.621538461538464,45.278461538461535,147.0,176.4940405438246,O3,DU
2025-10-05,35.62974358974359,45.278461538461535,148.0,186.07338881894063,O3,DU
2025-10-05,35.63794871794872,45.278461538461535,149.0,181.38173899368573,O3,DU
2025-10-05,35.646153846153844,45.278461538461535,150.0,199.82455958437987,O3,DU
2025-10-05,35.65435897435897,45.278461538461535,151.0,179.4452818593665,O3,DU
2025-10-05,35.662564102564104,45.278461538461535,152.0,169.5896287431977,O3,DU
2025-10-05,35.67076923076923,45.278461538461535,153.0,194.8292799757711,O3,DU
2025-10-05,35.67897435897436,45.278461538461535,154.0,186.802143516115,O3,DU
2025-10-05,35.687179487179485,45.278461538461535,155.0,175.45697183751076,O3,DU
2025-10-05,35.69538461538461,45.278461538461535,156.0,199.1589899247489,O3,DU
2025-10-05,35.703589743589745,45.278461538461535,157.0,180.33690159645823,O3,DU
2025-10-05,35.71179487179487,45.278461538461535,158.0,194.23636561306168,O3,DU
2025-10-05,35.72,45.278461538461535,159.0,182.13199971781196,O3,DU
2025-10-05,35.4,45.287948717948716,160.0,173.23861809896823,O3,DU
2025-10-05,35.408205128205125,45.287948717948716,161.0,191.35937260549724,O3,DU
2025-10-05,35.41641025641025,45.287948717948716,162.0,193.625670881242,O3,DU
2025-10-05,35.424615384615386,45.287948717948716,163.0,176.22143446102305,O3,DU
2025-10-05,35.43282051282051,45.287948717948716,164.0,183.91333383160122,O3,DU
2025-10-05,35.44102564102564,45.287948717948716,165.0,171.61489476994896,O3,DU
2025-10-05,35.449230769230766,45.287948717948716,166.0,180.23600558424192,O3,DU
2025-10-05,35.45743589743589,45.287948717948716,167.0,204.03032835756977,O3,DU
2025-10-05,35.46564102564103,45.287948717948716,168.0,184.73262114850687,O3,DU
2025-10-05,35.473846153846154,45.287948717948716,169.0,184.78525027211614,O3,DU
2025-10-05,35.48205128205128,45.287948717948716,170.0,188.8938812227195,O3,DU
2025-10-05,35.49025641025641,45.287948717948716,171.0,166.69401289584926,O3,DU
2025-10-05,35.498461538461534,45.287948717948716,172.0,167.6815752584858,O3,DU
2025-10-05,35.50666666666667,45.287948717948716,173.0,174.83811292121186,O3,DU
2025-10-05,35.514871794871794,45.287948717948716,174.0,189.5873489287044,O3,DU
2025-10-05,35.52307692307692,45.287948717948716,175.0,168.6278815765562,O3,DU
2025-10-05,35.53128205128205,45.287948717948716,176.0,183.84582682305026,O3,DU
2025-10-05,35.539487179487175,45.287948717948716,177.0,199.31684962213907,O3,DU
2025-10-05,35.54769230769231,45.287948717948716,178.0,189.4124040122237,O3,DU
2025-10-05,35.555897435897435,45.287948717948716,179.0,197.3153220136747,O3,DU
2025-10-05,35.56410256410256,45.287948717948716,180.0,193.17815060259335,O3,DU
2025-10-05,35.57230769230769,45.287948717948716,181.0,180.31115844580228,O3,DU
2025-10-05,35.58051282051282,45.287948717948716,182.0,180.18779910906596,O3,DU
2025-10-05,35.58871794871795,45.287948717948716,183.0,180.65019448959464,O3,DU
2025-10-05,35.596923076923076,45.287948717948716,184.0,167.7007650087549,O3,DU
2025-10-05,35.6051282051282,45.287948717948716,185.0,179.76702406416265,O3,DU
2025-10-05,35.61333333333333,45.287948717948716,186.0,190.14957832349927,O3,DU
2025-10-05,35.621538461538464,45.287948717948716,187.0,172.05630177340944,O3,DU
2025-10-05,35.62974358974359,45.287948717948716,188.0,193.0440907371526,O3,DU
2025-10-05,35.63794871794872,45.287948717948716,189.0,173.73039399254307,O3,DU
2025-10-05,35.646153846153844,45.287948717948716,190.0,171.3260227092669,O3,DU
2025-10-05,35.65435897435897,45.287948717948716,191.0,169.09566245662342,O3,DU
2025-10-05,35.662564102564104,45.287948717948716,192.0,179.33816197251616,O3,DU
2025-10-05,35.67076923076923,45.287948717948716,193.0,189.41762117058542,O3,DU
2025-10-05,35.67897435897436,45.287948717948716,194.0,181.87694667534464,O3,DU
2025-10-05,35.687179487179485,45.287948717948716,195.0,177.94883108222763,O3,DU
2025-10-05,35.69538461538461,45.287948717948716,196.0,175.34133286991673,O3,DU
2025-10-05,35.703589743589745,45.287948717948716,197.0,177.84378947250698,O3,DU
2025-10-05,35.71179487179487,45.287948717948716,198.0,192.7750898506652,O3,DU
2025-10-05,35.72,45.287948717948716,199.0,175.63175293387002,O3,DU
2025-10-05,35.4,45.297435897435896,200.0,171.06426080440448,O3,DU
2025-10-05,35.408205128205125,45.297435897435896,201.0,179.6302013802123,O3,DU
2025-10-05,35.41641025641025,45.297435897435896,202.0,189.9338646526822,O3,DU
2025-10-05,35.424615384615386,45.297435897435896,203.0,194.82828916258973,O3,DU
2025-10-05,35.43282051282051,45.297435897435896,204.0,174.34604832624092,O3,DU
2025-10-05,35.44102564102564,45.297435897435896,205.0,174.95041804065863,O3,DU
2025-10-05,35.449230769230766,45.297435897435896,206.0,187.55479807735,O3,DU
2025-10-05,35.45743589743589,45.297435897435896,207.0,194.2700986809278,O3,DU
2025-10-05,35.46564102564103,45.297435897435896,208.0,172.6180668726481,O3,DU
2025-10-05,35.473846153846154,45.297435897435896,209.0,181.17564443363602,O3,DU
2025-10-05,35.48205128205128,45.297435897435896,210.0,171.44162743898744,O3,DU
2025-10-05,35.49025641025641,45.297435897435896,211.0,176.31402282823672,O3,DU
2025-10-05,35.498461538461534,45.297435897435896,212.0,186.7665506678149,O3,DU
2025-10-05,35.50666666666667,45.297435897435896,213.0,203.21193199716924,O3,DU
2025-10-05,35.514871794871794,45.297435897435896,214.0,182.35041800342873,O3,DU
2025-10-05,35.52307692307692,45.297435897435896,215.0,189.13234101338887,O3,DU
2025-10-05,35.53128205128205,45.297435897435896,216.0,179.87622123677605,O3,DU
2025-10-05,35.539487179487175,45.297435897435896,217.0,186.11649311203126,O3,DU
2025-10-05,35.54769230769231,45.297435897435896,218.0,213.87275244498147,O3,DU
2025-10-05,35.555897435897435,45.297435897435896,219.0,186.1610651043778,O3,DU
2025-10-05,35.56410256410256,45.297435897435896,220.0,196.52616398951682,O3,DU
2025-10-05,35.57230769230769,45.297435897435896,221.0,191.1527045867265,O3,DU
2025-10-05,35.58051282051282,45.297435897435896,222.0,185.84984332680636,O3,DU
2025-10-05,35.58871794871795,45.297435897435896,223.0,204.94658793884958,O3,DU
2025-10-05,35.596923076923076,45.297435897435896,224.0,156.40801262007867,O3,DU
2025-10-05,35.6051282051282,45.297435897435896,225.0,184.4314839391947,O3,DU
2025-10-05,35.61333333333333,45.297435897435896,226.0,192.54144013425815,O3,DU
2025-10-05,35.621538461538464,45.297435897435896,227.0,201.10334279973642,O3,DU
2025-10-05,35.62974358974359,45.297435897435896,228.0,183.30347290646918,O3,DU
2025-10-05,35.63794871794872,45.297435897435896,229.0,189.0048748909827,O3,DU
2025-10-05,35.646153846153844,45.297435897435896,230.0,200.24945785403293,O3,DU
2025-10-05,35.65435897435897,45.297435897435896,231.0,184.23654750392546,O3,DU
2025-10-05,35.662564102564104,45.297435897435896,232.0,182.8421222632962,O3,DU
2025-10-05,35.67076923076923,45.297435897435896,233.0,181.16700500914627,O3,DU
2025-10-05,35.67897435897436,45.297435897435896,234.0,184.57283001620578,O3,DU
2025-10-05,35.687179487179485,45.297435897435896,235.0,175.51665903465957,O3,DU
2025-10-05,35.69538461538461,45.297435897435896,236.0,161.00747606278213,O3,DU
2025-10-05,35.703589743589745,45.297435897435896,237.0,178.22391495640377,O3,DU
2025-10-05,35.71179487179487,45.297435897435896,238.0,172.02627092034675,O3,DU
2025-10-05,35.72,45.297435897435896,239.0,160.19369477100497,O3,DU
2025-10-05,35.4,45.30692307692308,240.0,177.59528221894502,O3,DU
2025-10-05,35.408205128205125,45.30692307692308,241.0,204.08878135892587,O3,DU
2025-10-05,35.41641025641025,45.30692307692308,242.0,174.55046785764188,O3,DU
2025-10-05,35.424615384615386,45.30692307692308,243.0,176.75202837713374,O3,DU
2025-10-05,35.43282051282051,45.30692307692308,244.0,180.02840483496243,O3,DU
2025-10-05,35.44102564102564,45.30692307692308,245.0,185.74432613020338,O3,DU
2025-10-05,35.449230769230766,45.30692307692308,246.0,195.55844393103527,O3,DU
2025-10-05,35.45743589743589,45.30692307692308,247.0,192.3968588695612,O3,DU
2025-10-05,35.46564102564103,45.30692307692308,248.0,175.29024783693706,O3,DU
2025-10-05,35.473846153846154,45.30692307692308,249.0,198.27744406652005,O3,DU
2025-10-05,35.48205128205128,45.30692307692308,250.0,190.75683587301288,O3,DU
2025-10-05,35.49025641025641,45.30692307692308,251.0,189.98480584192438,O3,DU
2025-10-05,35.498461538461534,45.30692307692308,252.0,209.4250892002146,O3,DU
2025-10-05,35.50666666666667,45.30692307692308,253.0,201.38357272495773,O3,DU
2025-10-05,35.514871794871794,45.30692307692308,254.0,203.54631274843948,O3,DU
2025-10-05,35.52307692307692,45.30692307692308,255.0,204.68547298842182,O3,DU
2025-10-05,35.53128205128205,45.30692307692308,256.0,184.9243692347814,O3,DU
2025-10-05,35.539487179487175,45.30692307692308,257.0,176.50176468799282,O3,DU
2025-10-05,35.54769230769231,45.30692307692308,258.0,196.5371471789725,O3,DU
2025-10-05,35.555897435897435,45.30692307692308,259.0,195.95130198746534,O3,DU
2025-10-05,35.56410256410256,45.30692307692308,260.0,192.71146344435337,O3,DU
2025-10-05,35.57230769230769,45.30692307692308,261.0,214.96430832874557,O3,DU
2025-10-05,35.58051282051282,45.30692307692308,262.0,191.59851162221767,O3,DU
2025-10-05,35.58871794871795,45.30692307692308,263.0,194.7526176640484,O3,DU
2025-10-05,35.596923076923076,45.30692307692308,264.0,187.84657699369436,O3,DU
2025-10-05,35.6051282051282,45.30692307692308,265.0,217.5921237114852,O3,DU
2025-10-05,35.61333333333333,45.30692307692308,266.0,183.84049711152156,O3,DU
2025-10-05,35.621538461538464,45.30692307692308,267.0,203.6108840654604,O3,DU
2025-10-05,35.62974358974359,45.30692307692308,268.0,183.36768043410106,O3,DU
2025-10-05,35.63794871794872,45.30692307692308,269.0,192.44432081737958,O3,DU
2025-10-05,35.646153846153844,45.30692307692308,270.0,208.44837205274828,O3,DU
2025-10-05,35.65435897435897,45.30692307692308,271.0,186.30115932794087,O3,DU
2025-10-05,35.662564102564104,45.30692307692308,272.0,184.44955568373433,O3,DU
2025-10-05,35.67076923076923,45.30692307692308,273.0,200.05226435041354,O3,DU
2025-10-05,35.67897435897436,45.30692307692308,274.0,173.97284849422186,O3,DU
2025-10-05,35.687179487179485,45.30692307692308,275.0,189.3052441312686,O3,DU
2025-10-05,35.69538461538461,45.30692307692308,276.0,180.06309605926754,O3,DU
2025-10-05,35.703589743589745,45.30692307692308,277.0,176.769031022222,O3,DU
2025-10-05,35.71179487179487,45.30692307692308,278.0,189.36357651578908,O3,DU
2025-10-05,35.72,45.30692307692308,279.0,176.19829807672141,O3,DU
2025-10-05,35.4,45.31641025641026,280.0,191.8338072559894,O3,DU
2025-10-05,35.408205128205125,45.31641025641026,281.0,180.9448803661383,O3,DU
2025-10-05,35.41641025641025,45.31641025641026,282.0,187.7117441963116,O3,DU
2025-10-05,35.424615384615386,45.31641025641026,283.0,194.09745718123804,O3,DU
2025-10-05,35.43282051282051,45.31641025641026,284.0,168.805846177501,O3,DU
2025-10-05,35.44102564102564,45.31641025641026,285.0,195.83915388321603,O3,DU
2025-10-05,35.449230769230766,45.31641025641026,286.0,183.40530647942686,O3,DU
2025-10-05,35.45743589743589,45.31641025641026,287.0,194.26617538547015,O3,DU
2025-10-05,35.46564102564103,45.31641025641026,288.0,181.12911779859763,O3,DU
2025-10-05,35.473846153846154,45.31641025641026,289.0,182.85447204506207,O3,DU
2025-10-05,35.48205128205128,45.31641025641026,290.0,192.7326684412863,O3,DU
2025-10-05,35.49025641025641,45.31641025641026,291.0,184.44966836263856,O3,DU
2025-10-05,35.498461538461534,45.31641025641026,292.0,184.24959372184912,O3,DU
2025-10-05,35.50666666666667,45.31641025641026,293.0,191.11795402021068,O3,DU
2025-10-05,35.514871794871794,45.31641025641026,294.0,207.38013410645496,O3,DU
2025-10-05,35.52307692307692,45.31641025641026,295.0,201.21931814526422,O3,DU
2025-10-05,35.53128205128205,45.31641025641026,296.0,192.30610743257515,O3,DU
2025-10-05,35.539487179487175,45.31641025641026,297.0,196.62717662197397,O3,DU
2025-10-05,35.54769230769231,45.31641025641026,298.0,200.8958085299015,O3,DU
2025-10-05,35.555897435897435,45.31641025641026,299.0,193.15086303470395,O3,DU
2025-10-05,35.56410256410256,45.31641025641026,300.0,191.23446698400923,O3,DU
2025-10-05,35.57230769230769,45.31641025641026,301.0,196.85005128008694,O3,DU
2025-10-05,35.58051282051282,45.31641025641026,302.0,181.90690936595078,O3,DU
2025-10-05,35.58871794871795,45.31641025641026,303.0,205.0341373436596,O3,DU
2025-10-05,35.596923076923076,45.31641025641026,304.0,193.48121286113852,O3,DU
2025-10-05,35.6051282051282,45.31641025641026,305.0,205.565873415048,O3,DU
2025-10-05,35.61333333333333,45.31641025641026,306.0,209.19612822146573,O3,DU
2025-10-05,35.621538461538464,45.31641025641026,307.0,204.85052552488918,O3,DU
2025-10-05,35.62974358974359,45.31641025641026,308.0,200.68128436451417,O3,DU
2025-10-05,35.63794871794872,45.31641025641026,309.0,190.3891173234702,O3,DU
2025-10-05,35.646153846153844,45.31641025641026,310.0,200.27056228238064,O3,DU
2025-10-05,35.65435897435897,45.31641025641026,311.0,185.94909865586584,O3,DU
2025-10-05,35.662564102564104,45.31641025641026,312.0,193.23882275442853,O3,DU
2025-10-05,35.67076923076923,45.31641025641026,313.0,195.94956865905374,O3,DU
2025-10-05,35.67897435897436,45.31641025641026,314.0,169.0998366627992,O3,DU
2025-10-05,35.687179487179485,45.31641025641026,315.0,181.92143346107403,O3,DU
2025-10-05,35.69538461538461,45.31641025641026,316.0,188.43306635703016,O3,DU
2025-10-05,35.703589743589745,45.31641025641026,317.0,187.92811542456658,O3,DU
2025-10-05,35.71179487179487,45.31641025641026,318.0,175.38280584786662,O3,DU
2025-10-05,35.72,45.31641025641026,319.0,172.28981534096062,O3,DU
2025-10-05,35.4,45.32589743589744,320.0,192.8706905222025,O3,DU
2025-10-05,35.408205128205125,45.32589743589744,321.0,183.9908769358481,O3,DU
2025-10-05,35.41641025641025,45.32589743589744,322.0,180.00829421167796,O3,DU
2025-10-05,35.424615384615386,45.32589743589744,323.0,174.51606344544007,O3,DU
2025-10-05,35.43282051282051,45.32589743589744,324.0,149.30996909240326,O3,DU
2025-10-05,35.44102564102564,45.32589743589744,325.0,194.14294116403659,O3,DU
2025-10-05,35.449230769230766,45.32589743589744,326.0,197.64857114373362,O3,DU
2025-10-05,35.45743589743589,45.32589743589744,327.0,190.86740942923828,O3,DU
2025-10-05,35.46564102564103,45.32589743589744,328.0,180.7317076680527,O3,DU
2025-10-05,35.473846153846154,45.32589743589744,329.0,183.28871371286832,O3,DU
2025-10-05,35.48205128205128,45.32589743589744,330.0,176.76273573795962,O3,DU
2025-10-05,35.49025641025641,45.32589743589744,331.0,203.13754751051414,O3,DU
2025-10-05,35.498461538461534,45.32589743589744,332.0,190.78565117644334,O3,DU
2025-10-05,35.50666666666667,45.32589743589744,333.0,206.1034162143753,O3,DU
2025-10-05,35.514871794871794,45.32589743589744,334.0,225.3485492982937,O3,DU
2025-10-05,35.52307692307692,45.32589743589744,335.0,217.77076580780067,O3,DU
2025-10-05,35.53128205128205,45.32589743589744,336.0,207.2813172877035,O3,DU
2025-10-05,35.539487179487175,45.32589743589744,337.0,217.16685925351916,O3,DU
2025-10-05,35.54769230769231,45.32589743589744,338.0,220.10059935263322,O3,DU
2025-10-05,35.555897435897435,45.32589743589744,339.0,225.2835051625914,O3,DU
2025-10-05,35.56410256410256,45.32589743589744,340.0,224.70127555459115,O3,DU
2025-10-05,35.57230769230769,45.32589743589744,341.0,223.1668056585323,O3,DU
2025-10-05,35.58051282051282,45.32589743589744,342.0,232.3859118516344,O3,DU
2025-10-05,35.58871794871795,45.32589743589744,343.0,234.29904708635993,O3,DU
2025-10-05,35.596923076923076,45.32589743589744,344.0,235.77376949123317,O3,DU
2025-10-05,35.6051282051282,45.32589743589744,345.0,232.26668567602434,O3,DU
